"","business_id","stars","cat"
"384",21199,2,5
"385",21199,2,5
"386",21199,1,5
"387",21199,5,5
"388",21199,1,5
"389",21199,3,5
"390",21199,3,5
"391",16752,5,5
"392",16752,2,5
"393",16752,2,5
"394",16752,1,5
"395",16752,2,5
"396",16752,3,5
"397",16752,2,5
"398",16752,4,5
"399",16752,2,5
"400",16752,3,5
"401",16752,4,5
"402",16752,5,5
"403",16752,5,5
"404",16752,2,5
"405",16752,1,5
"406",16752,1,5
"407",16752,1,5
"408",16752,2,5
"409",16752,1,5
"410",16752,1,5
"411",16752,5,5
"412",16752,1,5
"413",16752,1,5
"414",16752,1,5
"415",16752,5,5
"416",16752,3,5
"417",16752,1,5
"418",179517,5,5
"419",179517,5,5
"420",179517,5,5
"421",179517,5,5
"422",179517,5,5
"423",179517,5,5
"424",179517,5,5
"425",179517,1,5
"426",179517,5,5
"427",179517,1,5
"428",179517,5,5
"429",179517,2,5
"430",179517,2,5
"431",179517,4,5
"432",179517,4,5
"433",179517,5,5
"434",179517,5,5
"435",179517,4,5
"436",179517,1,5
"437",179517,1,5
"438",179517,5,5
"439",179517,1,5
"440",179517,5,5
"441",179517,5,5
"442",179517,2,5
"443",179517,4,5
"444",179517,4,5
"445",179517,1,5
"446",179517,5,5
"447",179517,3,5
"448",179517,2,5
"449",179517,1,5
"450",179517,4,5
"451",179517,1,5
"452",179517,5,5
"453",179517,1,5
"454",179517,4,5
"455",179517,5,5
"456",179517,1,5
"457",179517,2,5
"458",179517,3,5
"459",179517,5,5
"460",179517,4,5
"461",179517,5,5
"462",179517,5,5
"463",179517,5,5
"464",179517,3,5
"465",179517,5,5
"466",179517,4,5
"467",179517,5,5
"468",179517,5,5
"469",179517,3,5
"470",179517,4,5
"471",179517,4,5
"472",179517,2,5
"473",179517,4,5
"474",179517,1,5
"475",179517,3,5
"476",179517,4,5
"477",179517,5,5
"478",179517,1,5
"479",179517,5,5
"480",179517,4,5
"481",179517,5,5
"482",179517,4,5
"483",179517,5,5
"484",179517,3,5
"485",179517,2,5
"486",179517,4,5
"487",179517,1,5
"488",176371,5,5
"489",176371,5,5
"490",176371,5,5
"491",176371,4,5
"492",176371,5,5
"493",176371,5,5
"494",176371,5,5
"495",176371,5,5
"496",176371,4,5
"497",176371,5,5
"498",176371,1,5
"499",176371,1,5
"500",176371,1,5
"501",176371,5,5
"502",176371,5,5
"503",176371,2,5
"504",176371,5,5
"505",176371,2,5
"506",176371,5,5
"507",176371,4,5
"508",77878,4,5
"509",77878,5,5
"510",77878,5,5
"511",77878,3,5
"512",77878,2,5
"513",77878,4,5
"514",77878,1,5
"515",77878,3,5
"516",77878,5,5
"517",77878,2,5
"518",77878,2,5
"519",77878,1,5
"520",77878,1,5
"521",77878,1,5
"522",77878,3,5
"523",77878,1,5
"524",77878,1,5
"525",77878,2,5
"526",77878,1,5
"527",77878,4,5
"528",77878,1,5
"529",77878,4,5
"530",77878,1,5
"531",77878,1,5
"532",77878,5,5
"533",17465,4,5
"534",17465,1,5
"535",17465,1,5
"536",17465,5,5
"537",17465,1,5
"538",17465,1,5
"539",17465,1,5
"540",17465,1,5
"541",17465,1,5
"542",17465,1,5
"543",17465,5,5
"544",17465,3,5
"545",17465,5,5
"546",17465,4,5
"547",17465,1,5
"548",72376,5,5
"549",72376,1,5
"550",72376,1,5
"551",72376,1,5
"552",72376,2,5
"553",72376,1,5
"554",72376,5,5
"555",25275,5,5
"556",25275,1,5
"557",25275,2,5
"558",25275,5,5
"559",25275,5,5
"560",25275,1,5
"561",25275,5,5
"562",25275,5,5
"563",25275,4,5
"564",25275,1,5
"565",25275,4,5
"566",25275,2,5
"567",25275,1,5
"568",25275,1,5
"569",25275,4,5
"570",25275,3,5
"571",25275,2,5
"572",25275,1,5
"573",25275,1,5
"574",25275,4,5
"575",25275,2,5
"576",25275,4,5
"577",25275,5,5
"578",25275,5,5
"579",25275,1,5
"580",25275,5,5
"581",25275,4,5
"582",25275,5,5
"583",25275,5,5
"584",25275,1,5
"585",25275,2,5
"586",25275,5,5
"587",25275,5,5
"588",25275,5,5
"589",25275,4,5
"590",25275,1,5
"591",25275,4,5
"592",25275,4,5
"593",25275,3,5
"594",25275,3,5
"595",25275,4,5
"596",25275,5,5
"597",25275,1,5
"598",25275,4,5
"599",25275,4,5
"600",25275,1,5
"601",25275,1,5
"602",25275,3,5
"603",25275,1,5
"604",25275,5,5
"605",25275,5,5
"606",25275,5,5
"607",25275,1,5
"608",25275,3,5
"609",25275,5,5
"610",25275,3,5
"611",25275,5,5
"612",25275,5,5
"613",25275,1,5
"614",25275,4,5
"615",25275,5,5
"616",25275,2,5
"617",25275,5,5
"618",25275,1,5
"619",25275,4,5
"620",25275,4,5
"621",25275,4,5
"622",25275,1,5
"623",25275,1,5
"624",25275,4,5
"625",25275,4,5
"626",25275,5,5
"627",25275,3,5
"628",25275,4,5
"629",25275,3,5
"630",25275,1,5
"631",25275,1,5
"632",25275,4,5
"633",25275,4,5
"634",25275,2,5
"635",25275,3,5
"636",25275,5,5
"637",25275,1,5
"638",25275,4,5
"639",25275,2,5
"640",25275,1,5
"641",25275,2,5
"642",25275,1,5
"643",25275,1,5
"644",25275,1,5
"645",25275,1,5
"646",25275,1,5
"647",25275,2,5
"648",25275,1,5
"649",25275,1,5
"650",25275,5,5
"651",25275,1,5
"652",25275,1,5
"653",25275,1,5
"654",25275,5,5
"655",25275,5,5
"656",25275,5,5
"657",25275,1,5
"658",25275,5,5
"659",25275,1,5
"660",25275,1,5
"661",25275,5,5
"662",25275,4,5
"663",25275,2,5
"664",20344,3,5
"665",20344,1,5
"666",20344,4,5
"667",20344,5,5
"668",20344,4,5
"669",20344,5,5
"670",20344,5,5
"671",20344,1,5
"672",20344,5,5
"673",20344,5,5
"674",20344,5,5
"675",20344,5,5
"676",20344,1,5
"677",20344,2,5
"678",114082,3,5
"679",114082,3,5
"680",114082,2,5
"681",114082,1,5
"682",114082,5,5
"683",114082,5,5
"684",114082,1,5
"685",114082,1,5
"686",114082,2,5
"687",114082,3,5
"688",114082,5,5
"689",114082,4,5
"690",114082,2,5
"691",114082,5,5
"692",114082,2,5
"693",114082,1,5
"694",114082,5,5
"695",114082,1,5
"696",114082,1,5
"697",114082,5,5
"698",114082,5,5
"699",114082,5,5
"700",114082,3,5
"701",114082,1,5
"702",169614,5,5
"703",169614,5,5
"704",169614,1,5
"705",191901,5,5
"706",191901,3,5
"707",191901,4,5
"708",191901,1,5
"709",191901,4,5
"710",191901,1,5
"711",191901,2,5
"712",191901,5,5
"713",191901,2,5
"714",191901,2,5
"715",191901,2,5
"716",191901,1,5
"717",191901,3,5
"718",191901,5,5
"719",191901,1,5
"720",191901,1,5
"721",191901,3,5
"722",191901,5,5
"723",191901,4,5
"724",191901,3,5
"725",191901,1,5
"726",191901,4,5
"727",191901,2,5
"728",191901,4,5
"729",191901,4,5
"730",191901,1,5
"731",191901,4,5
"732",191901,1,5
"733",191901,4,5
"734",191901,5,5
"735",191901,1,5
"736",191901,5,5
"737",191901,2,5
"738",191901,4,5
"739",191901,1,5
"740",191901,4,5
"741",191901,2,5
"742",191901,1,5
"743",191901,1,5
"744",191901,5,5
"745",191901,1,5
"746",191901,5,5
"747",191901,2,5
"748",191901,2,5
"749",191901,5,5
"750",191901,1,5
"751",191901,5,5
"752",191901,4,5
"753",191901,4,5
"754",191901,4,5
"755",191901,3,5
"756",191901,1,5
"757",191901,5,5
"758",191901,3,5
"759",191901,4,5
"760",191901,4,5
"761",191901,4,5
"762",191901,1,5
"763",191901,4,5
"764",191901,4,5
"765",191901,2,5
"766",191901,1,5
"767",191901,1,5
"768",191901,1,5
"769",191901,5,5
"770",191901,1,5
"771",191901,5,5
"772",191901,4,5
"773",191901,1,5
"774",191901,3,5
"775",191901,3,5
"776",191901,5,5
"777",191901,2,5
"778",191901,5,5
"779",191901,4,5
"780",191901,3,5
"781",191901,2,5
"782",191901,5,5
"783",191901,1,5
"784",191901,4,5
"785",191901,1,5
"786",191901,2,5
"787",191901,5,5
"788",191901,1,5
"789",191901,2,5
"790",191901,1,5
"791",191901,5,5
"792",191901,1,5
"793",191901,5,5
"794",191901,5,5
"795",191901,2,5
"796",191901,1,5
"797",191901,3,5
"798",191901,5,5
"799",191901,2,5
"800",191901,1,5
"801",191901,4,5
"802",191901,4,5
"803",191901,4,5
"804",191901,5,5
"805",191901,3,5
"806",191901,2,5
"807",191901,2,5
"808",191901,5,5
"809",191901,5,5
"810",191901,5,5
"811",191901,1,5
"812",191901,4,5
"813",191901,4,5
"814",191901,2,5
"815",191901,1,5
"816",191901,3,5
"817",191901,1,5
"818",191901,1,5
"819",191901,5,5
"820",191901,1,5
"821",191901,1,5
"822",191901,5,5
"823",191901,2,5
"824",191901,1,5
"825",191901,2,5
"826",191901,2,5
"827",191901,4,5
"828",191901,4,5
"829",191901,4,5
"830",191901,5,5
"831",191901,5,5
"832",191901,4,5
"833",191901,2,5
"834",191901,5,5
"835",191901,5,5
"836",191901,2,5
"837",191901,1,5
"838",191901,1,5
"839",191901,1,5
"840",191901,1,5
"841",98610,5,5
"842",98610,4,5
"843",98610,5,5
"844",98610,3,5
"845",98610,5,5
"846",98610,3,5
"847",98610,5,5
"848",98610,4,5
"849",98610,4,5
"850",98610,3,5
"851",98610,1,5
"852",98610,4,5
"853",98610,5,5
"854",98610,3,5
"855",98610,2,5
"856",98610,1,5
"857",98610,5,5
"858",98610,1,5
"859",55254,3,5
"860",55254,1,5
"861",55254,4,5
"862",55254,1,5
"863",55254,5,5
"864",55254,1,5
"865",55254,1,5
"866",55254,1,5
"867",55254,4,5
"868",55254,4,5
"869",55254,1,5
"870",55254,3,5
"871",55254,2,5
"872",55254,5,5
"873",55254,5,5
"874",55254,1,5
"875",55254,5,5
"876",55254,2,5
"877",55254,4,5
"878",55254,1,5
"879",55254,2,5
"880",55254,1,5
"881",55254,3,5
"882",55254,4,5
"883",55254,4,5
"884",55254,1,5
"885",55254,5,5
"886",55254,3,5
"887",55254,2,5
"888",55254,1,5
"889",55254,4,5
"890",55254,4,5
"891",55254,5,5
"892",55254,4,5
"893",55254,3,5
"894",55254,4,5
"895",55254,4,5
"896",55254,2,5
"897",55254,1,5
"898",55254,3,5
"899",55254,1,5
"900",55254,5,5
"901",55254,2,5
"902",55254,2,5
"903",55254,1,5
"904",55254,2,5
"905",55254,1,5
"906",55254,1,5
"907",55254,1,5
"908",55254,5,5
"909",55254,1,5
"910",55254,3,5
"911",55254,4,5
"912",55254,3,5
"913",142403,1,5
"914",142403,1,5
"915",142403,5,5
"916",142403,1,5
"917",142403,1,5
"918",142403,5,5
"919",142403,2,5
"920",142403,2,5
"921",142403,1,5
"922",142403,3,5
"923",142403,1,5
"924",142403,5,5
"925",142403,4,5
"926",142403,1,5
"927",142403,2,5
"928",142403,3,5
"929",142403,1,5
"930",142403,3,5
"931",142403,1,5
"932",142403,1,5
"933",142403,4,5
"934",142403,1,5
"935",142403,1,5
"936",142403,3,5
"937",142403,1,5
"938",142403,1,5
"939",142403,1,5
"940",142403,1,5
"941",142403,5,5
"942",142403,1,5
"943",142403,2,5
"944",142403,3,5
"945",142403,1,5
"946",142403,2,5
"947",142403,2,5
"948",142403,4,5
"949",142403,4,5
"950",142403,1,5
"951",142403,2,5
"952",142403,2,5
"953",142403,4,5
"954",142403,3,5
"955",3554,1,5
"956",3554,3,5
"957",3554,3,5
"958",3554,1,5
"959",3554,4,5
"960",3554,2,5
"961",3554,1,5
"962",3554,3,5
"963",3554,1,5
"964",3554,2,5
"965",3554,3,5
"966",3554,1,5
"967",3554,5,5
"968",3554,1,5
"969",3554,5,5
"970",3554,1,5
"971",3554,1,5
"972",3554,1,5
"973",3554,1,5
"974",3554,1,5
"975",3554,2,5
"976",3554,4,5
"977",3554,2,5
"978",3554,3,5
"979",3554,1,5
"980",3554,1,5
"981",3554,1,5
"982",3554,1,5
"983",3554,2,5
"984",3554,5,5
"985",3554,3,5
"986",3554,2,5
"987",3554,1,5
"988",3554,1,5
"989",3554,1,5
"990",3554,1,5
"991",3554,1,5
"992",3554,2,5
"993",3554,1,5
"994",3554,3,5
"995",3554,3,5
"996",3554,1,5
"997",3554,1,5
"998",3554,2,5
"999",3554,3,5
"1000",3554,1,5
"1001",65298,3,5
"1002",65298,1,5
"1003",65298,1,5
"1004",65298,1,5
"1005",65298,1,5
"1006",65298,1,5
"1007",73537,4,5
"1008",73537,1,5
"1009",73537,2,5
"1010",73537,1,5
"1011",73537,4,5
"1012",73537,4,5
"1013",73537,1,5
"1014",73537,4,5
"1015",73537,1,5
"1016",73537,2,5
"1017",73537,2,5
"1018",73537,1,5
"1019",73537,4,5
"1020",73537,1,5
"1021",73537,3,5
"1022",73537,1,5
"1023",73537,1,5
"1024",73537,5,5
"1025",73537,1,5
"1026",73537,5,5
"1027",73537,1,5
"1028",73537,1,5
"1029",73537,2,5
"1030",73537,1,5
"1031",73537,4,5
"1032",73537,1,5
"1033",73537,1,5
"1034",73537,1,5
"1035",73537,3,5
"1036",88167,3,5
"1037",88167,4,5
"1038",88167,1,5
"1039",88167,5,5
"1040",88167,5,5
"1041",88167,5,5
"1042",88167,3,5
"1043",88167,1,5
"1044",88167,1,5
"1045",157373,1,5
"1046",157373,5,5
"1047",157373,2,5
"1048",157373,1,5
"1049",157373,5,5
"1050",157373,5,5
"1051",157373,1,5
"1052",157373,5,5
"1053",157373,2,5
"1054",157373,1,5
"1055",157373,5,5
"1056",157373,1,5
"1057",157373,4,5
"1058",157373,1,5
"1059",157373,5,5
"1060",157373,5,5
"1061",157373,2,5
"1062",157373,5,5
"1063",157373,1,5
"1064",157373,1,5
"1065",157373,1,5
"1066",157373,1,5
"1067",157373,5,5
"1068",157373,5,5
"1069",157373,5,5
"1070",157373,1,5
"1071",157373,3,5
"1072",157373,1,5
"1073",157373,5,5
"1074",157373,5,5
"1075",157373,4,5
"1076",157373,1,5
"1077",157373,1,5
"1078",157373,3,5
"1079",16079,1,5
"1080",16079,1,5
"1081",16079,1,5
"1082",16079,1,5
"1083",16079,1,5
"1084",16079,1,5
"1085",16079,1,5
"1086",16079,1,5
"1087",16079,1,5
"1088",16079,1,5
"1089",16079,1,5
"1090",16079,1,5
"1091",16079,4,5
"1092",16079,1,5
"1093",16079,1,5
"1094",16079,5,5
"1095",16079,1,5
"1096",16079,1,5
"1097",16079,1,5
"1098",16079,1,5
"1099",16079,1,5
"1100",16079,1,5
"1101",35083,1,5
"1102",35083,3,5
"1103",35083,4,5
"1104",35083,1,5
"1105",35083,1,5
"1106",35083,4,5
"1107",35083,5,5
"1108",35083,1,5
"1109",35083,1,5
"1110",35083,1,5
"1111",35083,2,5
"1112",35083,1,5
"1113",35083,1,5
"1114",35083,5,5
"1115",35083,2,5
"1116",35083,3,5
"1117",35083,4,5
"1118",35083,4,5
"1119",35083,1,5
"1120",35083,2,5
"1121",35083,2,5
"1122",35083,1,5
"1123",35083,1,5
"1124",35083,2,5
"1125",35083,3,5
"1126",35083,2,5
"1127",35083,1,5
"1128",35083,2,5
"1129",35083,1,5
"1130",35083,5,5
"1131",35083,1,5
"1132",35083,3,5
"1133",35083,2,5
"1134",55006,1,5
"1135",55006,2,5
"1136",55006,2,5
"1137",55006,5,5
"1138",55006,2,5
"1139",55006,1,5
"1140",55006,1,5
"1141",55006,4,5
"1142",55006,1,5
"1143",55006,1,5
"1144",55006,1,5
"1145",55006,1,5
"1146",55006,2,5
"1147",55006,1,5
"1148",55006,1,5
"1149",55006,4,5
"1150",55006,3,5
"1151",55006,1,5
"1152",55006,2,5
"1153",55006,4,5
"1154",55006,2,5
"1155",55006,1,5
"1156",55006,5,5
"1157",55006,1,5
"1158",55006,2,5
"1159",55006,2,5
"1160",55006,4,5
"1161",55006,5,5
"1162",55006,4,5
"1163",55006,5,5
"1164",55006,3,5
"1165",55006,1,5
"1166",55006,1,5
"1167",55006,1,5
"1168",55006,1,5
"1169",55006,1,5
"1170",55006,1,5
"1171",55006,1,5
"1172",55006,1,5
"1173",55006,1,5
"1174",55006,1,5
"1175",55006,4,5
"1176",55006,1,5
"1177",55006,5,5
"1178",55006,1,5
"1179",55006,1,5
"1180",55006,2,5
"1181",55006,4,5
"1182",55006,1,5
"1183",55006,1,5
"1184",55006,3,5
"1185",55006,5,5
"1186",55006,1,5
"1187",55006,4,5
"1188",55006,3,5
"1189",55006,5,5
"1190",55006,2,5
"1191",55006,1,5
"1192",55006,5,5
"1193",55006,5,5
"1194",55006,1,5
"1195",41831,5,5
"1196",41831,1,5
"1197",41831,3,5
"1198",41831,3,5
"1199",41831,1,5
"1200",41831,1,5
"1201",140473,2,5
"1202",140473,1,5
"1203",140473,1,5
"1204",140473,3,5
"1205",140473,4,5
"1206",140473,3,5
"1207",140473,1,5
"1208",140473,2,5
"1209",140473,3,5
"1210",140473,5,5
"1211",140473,1,5
"1212",140473,4,5
"1213",140473,1,5
"1214",140473,1,5
"1215",140473,1,5
"1216",140473,1,5
"1217",140473,1,5
"1218",140473,1,5
"1219",140473,1,5
"1220",140473,5,5
"1221",140473,5,5
"1222",140473,1,5
"1223",140473,3,5
"1224",140473,2,5
"1225",140473,1,5
"1226",140473,2,5
"1227",140473,1,5
"1228",140473,1,5
"1229",140473,1,5
"1230",82746,2,5
"1231",82746,3,5
"1232",82746,2,5
"1233",82746,1,5
"1234",82746,1,5
"1235",82746,4,5
"1236",82746,3,5
"1237",82746,1,5
"1238",82746,1,5
"1239",82746,5,5
"1240",82746,4,5
"1241",82746,1,5
"1242",82746,4,5
"1243",82746,5,5
"1244",82746,1,5
"1245",82746,1,5
"1246",82746,1,5
"1247",82746,1,5
"1248",82746,4,5
"1249",82746,2,5
"1250",82746,1,5
"1251",82746,5,5
"1252",82746,5,5
"1253",82746,5,5
"1254",82746,3,5
"1255",82746,4,5
"1256",82746,1,5
"1257",82746,1,5
"1258",82746,1,5
"1259",82746,4,5
"1260",82746,1,5
"1261",82746,2,5
"1262",82746,4,5
"1263",82746,2,5
"1264",82746,1,5
"1265",82746,1,5
"1266",82746,3,5
"1267",82746,1,5
"1268",82746,1,5
"1269",82746,3,5
"1270",82746,1,5
"1271",82746,1,5
"1272",82746,5,5
"1273",82746,5,5
"1274",82746,5,5
"1275",82746,2,5
"1276",82746,5,5
"1277",82746,5,5
"1278",82746,1,5
"1279",82746,1,5
"1280",82746,5,5
"1281",82746,1,5
"1282",52443,3,5
"1283",52443,4,5
"1284",52443,1,5
"1285",52443,1,5
"1286",52443,1,5
"1287",52443,1,5
"1288",52443,5,5
"1289",52443,4,5
"1290",52443,3,5
"1291",52443,5,5
"1292",52443,3,5
"1293",52443,4,5
"1294",52443,1,5
"1295",52443,4,5
"1296",52443,1,5
"1297",52443,1,5
"1298",52443,1,5
"1299",52443,1,5
"1300",52443,2,5
"1301",52443,4,5
"1302",52443,1,5
"1303",52443,1,5
"1304",52443,1,5
"1305",52443,2,5
"1306",52443,2,5
"1307",52443,1,5
"1308",52443,1,5
"1309",52443,2,5
"1310",52443,2,5
"1311",52443,1,5
"1312",52443,5,5
"1313",52443,3,5
"1314",52443,1,5
"1315",52443,4,5
"1316",52443,2,5
"1317",52443,1,5
"1318",52443,1,5
"1319",52443,1,5
"1320",52443,1,5
"1321",52443,2,5
"1322",52443,1,5
"1323",52443,2,5
"1324",52443,5,5
"1325",52443,1,5
"1326",52443,5,5
"1327",52443,1,5
"1328",52443,2,5
"1329",52443,1,5
"1330",52443,5,5
"1331",52443,5,5
"1332",52443,5,5
"1333",52443,2,5
"1334",52443,3,5
"1335",52443,1,5
"1336",52443,5,5
"1337",52443,4,5
"1338",52443,1,5
"1339",52443,1,5
"1340",117596,5,5
"1341",117596,1,5
"1342",117596,1,5
"1343",117596,1,5
"1344",19138,3,5
"1345",19138,2,5
"1346",19138,5,5
"1347",19138,3,5
"1348",19138,1,5
"1349",19138,2,5
"1350",19138,2,5
"1351",19138,4,5
"1352",19138,4,5
"1353",19138,5,5
"1354",19138,5,5
"1355",19138,5,5
"1356",19138,1,5
"1357",19138,4,5
"1358",19138,1,5
"1359",19138,5,5
"1360",19138,5,5
