"","business_id","stars","cat"
"873",160242,1,3
"874",177532,2,3
"875",177532,3,3
"876",177532,4,3
"877",142808,3,3
"878",142808,4,3
"879",142808,4,3
"880",142808,4,3
"881",142808,5,3
"882",142808,3,3
"883",142808,2,3
"884",132930,4,3
"885",132930,1,3
"886",132930,1,3
"887",132930,4,3
"888",132930,1,3
"889",132930,4,3
"890",132930,4,3
"891",132930,5,3
"892",132930,1,3
"893",132930,5,3
"894",132930,1,3
"895",132930,4,3
"896",132930,1,3
"897",132930,2,3
"898",132930,4,3
"899",132930,2,3
"900",132930,1,3
"901",132930,1,3
"902",132930,3,3
"903",132930,1,3
"904",132930,5,3
"905",132930,2,3
"906",50948,3,3
"907",50948,1,3
"908",50948,1,3
"909",50948,1,3
"910",50948,3,3
"911",50948,1,3
"912",50948,3,3
"913",50948,1,3
"914",50948,2,3
"915",50948,4,3
"916",50948,5,3
"917",50948,2,3
"918",50948,4,3
"919",50948,4,3
"920",50948,5,3
"921",50948,1,3
"922",50948,1,3
"923",50948,1,3
"924",50948,3,3
"925",50948,4,3
"926",50948,1,3
"927",50948,1,3
"928",50948,1,3
"929",50948,1,3
"930",50948,5,3
"931",50948,2,3
"932",50948,2,3
"933",50948,1,3
"934",50948,4,3
"935",50948,1,3
"936",50948,5,3
"937",50948,1,3
"938",50948,4,3
"939",50948,5,3
"940",50948,3,3
"941",50948,1,3
"942",50948,1,3
"943",50948,1,3
"944",50948,5,3
"945",50948,1,3
"946",50948,1,3
"947",50948,1,3
"948",50948,5,3
"949",50948,2,3
"950",50948,1,3
"951",50948,1,3
"952",50948,1,3
"953",50948,1,3
"954",50948,3,3
"955",50948,1,3
"956",50948,5,3
"957",50948,2,3
"958",50948,4,3
"959",50948,2,3
"960",50948,2,3
"961",50948,2,3
"962",50948,4,3
"963",50948,2,3
"964",50948,5,3
"965",50948,4,3
"966",50948,2,3
"967",50948,1,3
"968",50476,4,3
"969",50476,5,3
"970",50476,5,3
"971",50476,1,3
"972",50476,1,3
"973",50476,1,3
"974",50476,3,3
"975",50476,3,3
"976",50476,1,3
"977",50476,1,3
"978",50476,1,3
"979",50476,5,3
"980",50476,5,3
"981",50476,5,3
"982",50476,1,3
"983",50476,3,3
"984",50476,1,3
"985",50476,2,3
"986",50476,1,3
"987",50476,2,3
"988",50476,2,3
"989",50476,1,3
"990",50476,1,3
"991",50476,1,3
"992",50476,3,3
"993",50476,2,3
"994",50476,5,3
"995",50476,1,3
"996",50476,2,3
"997",50476,4,3
"998",50476,4,3
"999",50476,1,3
"1000",50476,1,3
"1001",50476,1,3
"1002",50476,2,3
"1003",50476,1,3
"1004",50476,1,3
"1005",50476,2,3
"1006",50476,2,3
"1007",50476,4,3
"1008",50476,3,3
"1009",50476,4,3
"1010",50476,1,3
"1011",50476,5,3
"1012",50476,1,3
"1013",50476,1,3
"1014",50476,1,3
"1015",50476,3,3
"1016",111812,3,3
"1017",111812,2,3
"1018",111812,5,3
"1019",111812,5,3
"1020",111812,5,3
"1021",111812,4,3
"1022",111812,4,3
"1023",111812,4,3
"1024",111812,5,3
"1025",111812,3,3
"1026",111812,5,3
"1027",111812,2,3
"1028",111812,4,3
"1029",111812,5,3
"1030",111812,4,3
"1031",111812,1,3
"1032",111812,3,3
"1033",111812,4,3
"1034",111812,5,3
"1035",111812,5,3
"1036",111812,3,3
"1037",81918,5,3
"1038",81918,4,3
"1039",81918,4,3
"1040",81918,1,3
"1041",81918,3,3
"1042",81918,4,3
"1043",81918,1,3
"1044",81918,2,3
"1045",81918,1,3
"1046",81918,4,3
"1047",81918,1,3
"1048",81918,1,3
"1049",81918,2,3
"1050",81918,1,3
"1051",81918,1,3
"1052",81918,2,3
"1053",81918,4,3
"1054",81918,2,3
"1055",81918,1,3
"1056",81918,4,3
"1057",81918,4,3
"1058",81918,2,3
"1059",81918,3,3
"1060",81918,4,3
"1061",81918,3,3
"1062",81918,5,3
"1063",81918,5,3
"1064",81918,4,3
"1065",81918,2,3
"1066",81918,1,3
"1067",81918,1,3
"1068",81918,3,3
"1069",81918,5,3
"1070",81918,4,3
"1071",81918,2,3
"1072",81918,1,3
"1073",81918,4,3
"1074",81918,1,3
"1075",81918,1,3
"1076",81918,3,3
"1077",81918,3,3
"1078",81918,4,3
"1079",81918,1,3
"1080",81918,1,3
"1081",81918,5,3
"1082",81918,1,3
"1083",81918,1,3
"1084",81918,4,3
"1085",81918,2,3
"1086",81918,3,3
"1087",81918,1,3
"1088",81918,2,3
"1089",138090,3,3
"1090",138090,2,3
"1091",138090,3,3
"1092",138090,1,3
"1093",138090,5,3
"1094",138090,1,3
"1095",173266,5,3
"1096",173266,1,3
"1097",173266,5,3
"1098",173266,1,3
"1099",173266,3,3
"1100",173266,1,3
"1101",173266,1,3
"1102",173266,2,3
"1103",173266,5,3
"1104",173266,3,3
"1105",173266,3,3
"1106",173266,1,3
"1107",173266,3,3
"1108",173266,5,3
"1109",173266,1,3
"1110",173266,4,3
"1111",173266,1,3
"1112",173266,3,3
"1113",173266,5,3
"1114",173266,5,3
"1115",173266,5,3
"1116",173266,3,3
"1117",173266,5,3
"1118",173266,2,3
"1119",173266,5,3
"1120",173266,3,3
"1121",173266,5,3
"1122",173266,4,3
"1123",173266,1,3
"1124",173266,5,3
"1125",173266,3,3
"1126",173266,1,3
"1127",173266,5,3
"1128",173266,5,3
"1129",173266,1,3
"1130",173266,4,3
"1131",173266,5,3
"1132",173266,2,3
"1133",173266,1,3
"1134",173266,1,3
"1135",173266,5,3
"1136",173266,4,3
"1137",173266,5,3
"1138",173266,2,3
"1139",173266,3,3
"1140",173266,5,3
"1141",173266,5,3
"1142",173266,5,3
"1143",173266,1,3
"1144",173266,5,3
"1145",173266,1,3
"1146",173266,4,3
"1147",173266,5,3
"1148",173266,2,3
"1149",173266,5,3
"1150",173266,1,3
"1151",173266,5,3
"1152",173266,1,3
"1153",152674,1,3
"1154",152674,1,3
"1155",152674,5,3
"1156",152674,1,3
"1157",152674,3,3
"1158",152674,1,3
"1159",152674,1,3
"1160",152674,4,3
"1161",152674,2,3
"1162",152674,1,3
"1163",152674,5,3
"1164",152674,1,3
"1165",152674,1,3
"1166",152674,4,3
"1167",152674,2,3
"1168",152674,1,3
"1169",152674,1,3
"1170",152674,1,3
"1171",152674,5,3
"1172",152674,2,3
"1173",152674,1,3
"1174",152674,1,3
"1175",152674,1,3
"1176",152674,1,3
"1177",152674,1,3
"1178",152674,4,3
"1179",152674,1,3
"1180",152674,1,3
"1181",152674,1,3
"1182",152674,1,3
"1183",152674,1,3
"1184",152674,5,3
"1185",152674,1,3
"1186",152674,2,3
"1187",152674,2,3
"1188",152674,1,3
"1189",152674,1,3
"1190",152674,4,3
"1191",152674,2,3
"1192",152674,1,3
"1193",152674,1,3
"1194",152674,1,3
"1195",152674,3,3
"1196",152674,1,3
"1197",152674,3,3
"1198",152674,5,3
"1199",152674,5,3
"1200",152674,1,3
"1201",152674,2,3
"1202",152674,1,3
"1203",152674,5,3
"1204",152674,4,3
"1205",152674,1,3
"1206",152674,1,3
"1207",152674,1,3
"1208",152674,2,3
"1209",152674,1,3
"1210",157551,1,3
"1211",157551,5,3
"1212",157551,5,3
"1213",157551,5,3
"1214",157551,2,3
"1215",1595,5,3
"1216",1595,5,3
"1217",1595,5,3
"1218",1595,2,3
"1219",1595,5,3
"1220",1595,5,3
"1221",1595,4,3
"1222",1595,1,3
"1223",1595,4,3
"1224",1595,4,3
"1225",1595,1,3
"1226",1595,1,3
"1227",1595,1,3
"1228",1595,1,3
"1229",1595,2,3
"1230",1595,5,3
"1231",1595,4,3
"1232",1595,2,3
"1233",1595,4,3
"1234",1595,5,3
"1235",1595,2,3
"1236",1595,1,3
"1237",1595,2,3
"1238",1595,2,3
"1239",1595,5,3
"1240",1595,1,3
"1241",1595,1,3
"1242",1595,5,3
"1243",1595,5,3
"1244",1595,5,3
"1245",1595,1,3
"1246",1595,4,3
"1247",1595,1,3
"1248",1595,4,3
"1249",1595,1,3
"1250",1595,4,3
"1251",1595,1,3
"1252",1595,5,3
"1253",1595,1,3
"1254",1595,2,3
"1255",1595,5,3
"1256",1595,2,3
"1257",1595,5,3
"1258",1595,1,3
"1259",1595,1,3
"1260",9679,2,3
"1261",9679,5,3
"1262",9679,3,3
"1263",9679,4,3
"1264",9679,2,3
"1265",9679,1,3
"1266",9679,4,3
"1267",9679,4,3
"1268",9679,4,3
"1269",9679,5,3
"1270",9679,1,3
"1271",5522,2,3
"1272",5522,1,3
"1273",5522,5,3
"1274",5522,1,3
"1275",5522,4,3
"1276",5522,3,3
"1277",5522,5,3
"1278",5522,2,3
"1279",5522,3,3
"1280",5522,3,3
"1281",5522,5,3
"1282",5522,5,3
"1283",5522,1,3
"1284",5522,3,3
"1285",5522,3,3
"1286",5522,5,3
"1287",5522,5,3
"1288",5522,1,3
"1289",5522,1,3
"1290",5522,1,3
"1291",5522,2,3
"1292",5522,1,3
"1293",5522,3,3
"1294",5522,3,3
"1295",5522,2,3
"1296",5522,1,3
"1297",5522,4,3
"1298",5522,1,3
"1299",5522,2,3
"1300",5522,2,3
"1301",5522,1,3
"1302",5522,1,3
"1303",5522,1,3
"1304",5522,1,3
"1305",5522,4,3
"1306",5522,3,3
"1307",5522,1,3
"1308",5522,2,3
"1309",5522,5,3
"1310",5522,4,3
"1311",5522,1,3
"1312",5522,2,3
"1313",5522,5,3
"1314",5522,5,3
"1315",5522,5,3
"1316",5522,1,3
"1317",5522,1,3
"1318",5522,1,3
"1319",5522,3,3
"1320",5522,5,3
"1321",5522,2,3
"1322",5522,5,3
"1323",5522,2,3
"1324",5522,2,3
"1325",5522,1,3
"1326",5522,1,3
"1327",5522,1,3
"1328",5522,1,3
"1329",5522,1,3
"1330",5522,4,3
"1331",84862,4,3
"1332",84862,5,3
"1333",84862,4,3
"1334",84862,1,3
"1335",84862,1,3
"1336",84862,1,3
"1337",84862,1,3
"1338",84862,3,3
"1339",84862,4,3
"1340",84862,1,3
"1341",84862,4,3
"1342",84862,1,3
"1343",84862,2,3
"1344",84862,2,3
"1345",84862,4,3
"1346",84862,5,3
"1347",84862,1,3
"1348",84862,3,3
"1349",84862,1,3
"1350",84862,1,3
"1351",84862,5,3
"1352",84862,4,3
"1353",84862,3,3
"1354",84862,1,3
"1355",84862,2,3
"1356",84862,2,3
"1357",84862,1,3
"1358",84862,2,3
"1359",84862,1,3
"1360",84862,1,3
