"","business_id","stars","cat"
"277",43959,2,4
"278",43959,3,4
"279",43959,2,4
"280",43959,5,4
"281",43959,2,4
"282",128328,1,4
"283",128328,1,4
"284",128328,1,4
"285",129721,5,4
"286",129721,2,4
"287",129721,5,4
"288",129721,4,4
"289",129721,5,4
"290",129721,2,4
"291",129721,5,4
"292",129721,4,4
"293",129721,5,4
"294",129721,1,4
"295",129721,1,4
"296",129721,5,4
"297",129721,4,4
"298",129721,4,4
"299",129721,5,4
"300",102406,5,4
"301",102406,1,4
"302",102406,4,4
"303",102406,1,4
"304",102406,5,4
"305",102406,3,4
"306",102406,5,4
"307",102406,2,4
"308",102406,5,4
"309",102406,4,4
"310",102406,5,4
"311",102406,2,4
"312",102406,4,4
"313",102406,5,4
"314",102406,1,4
"315",148291,5,4
"316",148291,3,4
"317",148291,5,4
"318",148291,5,4
"319",148291,3,4
"320",90962,4,4
"321",90962,1,4
"322",90962,1,4
"323",90962,1,4
"324",90962,1,4
"325",93652,1,4
"326",93652,3,4
"327",93652,5,4
"328",93652,5,4
"329",93652,1,4
"330",93652,2,4
"331",18087,1,4
"332",18087,1,4
"333",18087,3,4
"334",18087,4,4
"335",18087,1,4
"336",18087,1,4
"337",18087,1,4
"338",18087,5,4
"339",18087,4,4
"340",192187,5,4
"341",192187,1,4
"342",192187,3,4
"343",192187,5,4
"344",192187,1,4
"345",192187,3,4
"346",17138,1,4
"347",17138,5,4
"348",17138,1,4
"349",17138,5,4
"350",17138,4,4
"351",17138,5,4
"352",17138,5,4
"353",17138,5,4
"354",17138,5,4
"355",17138,5,4
"356",17138,5,4
"357",17138,1,4
"358",17138,5,4
"359",106671,2,4
"360",106671,2,4
"361",106671,5,4
"362",106671,2,4
"363",106671,5,4
"364",106671,3,4
"365",106671,3,4
"366",106671,1,4
"367",55489,5,4
"368",55489,5,4
"369",55489,3,4
"370",55489,3,4
"371",55489,5,4
"372",55489,2,4
"373",55489,5,4
"374",160148,5,4
"375",160148,5,4
"376",160148,2,4
"377",160148,1,4
"378",160148,4,4
"379",160148,4,4
"380",160148,3,4
"381",160148,5,4
"382",160148,4,4
"383",160148,3,4
"384",160148,5,4
"385",160148,4,4
"386",160148,5,4
"387",160148,4,4
"388",160148,1,4
"389",160148,4,4
"390",160148,5,4
"391",160148,5,4
"392",160148,3,4
"393",55803,1,4
"394",55803,3,4
"395",55803,2,4
"396",14935,1,4
"397",14935,1,4
"398",14935,1,4
"399",14935,5,4
"400",14935,1,4
"401",14935,1,4
"402",14935,1,4
"403",14935,1,4
"404",14935,5,4
"405",14935,1,4
"406",14935,1,4
"407",128839,4,4
"408",128839,5,4
"409",128839,1,4
"410",128839,1,4
"411",128839,1,4
"412",128839,4,4
"413",128839,3,4
"414",69221,2,4
"415",69221,4,4
"416",69221,2,4
"417",69221,1,4
"418",69221,2,4
"419",69221,4,4
"420",69221,1,4
"421",151520,4,4
"422",151520,5,4
"423",151520,2,4
"424",151520,5,4
"425",151520,4,4
"426",151520,3,4
"427",151520,5,4
"428",151520,4,4
"429",151520,3,4
"430",151520,5,4
"431",151520,1,4
"432",151520,5,4
"433",151520,4,4
"434",151520,4,4
"435",151520,3,4
"436",151520,5,4
"437",151520,4,4
"438",151520,5,4
"439",151520,3,4
"440",151520,1,4
"441",151520,4,4
"442",151520,1,4
"443",151520,1,4
"444",151520,5,4
"445",151520,3,4
"446",151520,2,4
"447",151520,5,4
"448",151520,4,4
"449",151520,5,4
"450",151520,5,4
"451",94157,4,4
"452",94157,5,4
"453",94157,4,4
"454",35752,1,4
"455",35752,1,4
"456",35752,1,4
"457",35752,2,4
"458",35752,4,4
"459",35752,1,4
"460",35752,1,4
"461",35752,1,4
"462",26761,4,4
"463",26761,5,4
"464",26761,5,4
"465",26761,2,4
"466",26761,1,4
"467",26761,2,4
"468",26761,4,4
"469",26761,1,4
"470",26761,2,4
"471",26761,4,4
"472",26761,5,4
"473",26761,1,4
"474",26761,4,4
"475",26761,4,4
"476",26761,2,4
"477",26761,1,4
"478",26761,4,4
"479",26761,1,4
"480",26761,2,4
"481",26761,2,4
"482",26761,3,4
"483",26761,1,4
"484",26761,5,4
"485",26761,5,4
"486",26761,4,4
"487",26761,4,4
"488",26761,4,4
"489",26761,2,4
"490",26761,1,4
"491",26761,1,4
"492",26761,1,4
"493",26761,1,4
"494",26761,1,4
"495",26761,2,4
"496",26761,5,4
"497",26761,4,4
"498",26761,1,4
"499",26761,4,4
"500",26761,5,4
"501",26761,4,4
"502",26761,5,4
"503",26761,1,4
"504",26761,3,4
"505",26761,4,4
"506",26761,4,4
"507",26761,4,4
"508",26761,1,4
"509",30782,4,4
"510",30782,1,4
"511",30782,4,4
"512",30782,2,4
"513",30782,1,4
"514",30782,2,4
"515",30782,5,4
"516",30782,1,4
"517",30782,3,4
"518",30782,3,4
"519",16462,5,4
"520",16462,1,4
"521",16462,1,4
"522",16462,1,4
"523",16462,1,4
"524",16462,1,4
"525",16462,5,4
"526",116495,5,4
"527",116495,1,4
"528",116495,2,4
"529",116495,3,4
"530",116495,1,4
"531",116495,3,4
"532",116495,1,4
"533",116495,1,4
"534",116495,1,4
"535",116495,1,4
"536",116495,2,4
"537",116495,1,4
"538",116495,1,4
"539",116495,2,4
"540",116495,1,4
"541",116495,5,4
"542",116495,1,4
"543",116495,1,4
"544",116495,1,4
"545",116495,1,4
"546",116495,1,4
"547",116495,2,4
"548",116495,5,4
"549",116495,1,4
"550",116495,5,4
"551",88851,3,4
"552",88851,1,4
"553",88851,5,4
"554",88851,1,4
"555",88851,5,4
"556",88851,2,4
"557",88851,2,4
"558",95306,4,4
"559",95306,4,4
"560",95306,5,4
"561",95306,5,4
"562",95306,5,4
"563",95306,4,4
"564",95306,1,4
"565",95306,5,4
"566",95306,5,4
"567",95306,5,4
"568",95306,5,4
"569",95306,3,4
"570",95306,5,4
"571",95306,3,4
"572",95306,5,4
"573",95306,5,4
"574",95306,2,4
"575",95306,5,4
"576",95306,5,4
"577",95306,4,4
"578",95306,4,4
"579",95306,4,4
"580",95306,4,4
"581",95306,1,4
"582",95306,5,4
"583",95306,4,4
"584",95306,5,4
"585",95306,5,4
"586",95306,4,4
"587",95306,3,4
"588",95306,1,4
"589",95306,2,4
"590",95306,1,4
"591",95306,4,4
"592",95306,4,4
"593",95306,3,4
"594",95306,1,4
"595",95306,4,4
"596",95306,2,4
"597",95306,5,4
"598",95306,1,4
"599",95306,3,4
"600",95306,1,4
"601",95306,4,4
"602",95306,2,4
"603",95306,5,4
"604",95306,4,4
"605",95306,1,4
"606",95306,5,4
"607",95306,5,4
"608",157481,4,4
"609",157481,4,4
"610",157481,2,4
"611",157481,5,4
"612",157481,4,4
"613",157481,4,4
"614",157481,2,4
"615",157481,4,4
"616",157481,1,4
"617",157481,3,4
"618",157481,4,4
"619",157481,2,4
"620",157481,1,4
"621",157481,1,4
"622",157481,2,4
"623",157481,1,4
"624",14197,1,4
"625",14197,5,4
"626",14197,4,4
"627",14197,2,4
"628",14197,1,4
"629",14197,5,4
"630",14197,5,4
"631",14197,5,4
"632",14197,5,4
"633",14197,5,4
"634",14197,2,4
"635",14197,3,4
"636",14197,5,4
"637",14197,5,4
"638",14197,1,4
"639",14197,5,4
"640",114834,5,4
"641",114834,3,4
"642",114834,1,4
"643",114834,4,4
"644",114834,1,4
"645",114834,1,4
"646",114834,4,4
"647",114834,1,4
"648",114834,3,4
"649",114834,5,4
"650",114834,1,4
"651",114834,1,4
"652",56768,5,4
"653",56768,1,4
"654",56768,5,4
"655",56768,1,4
"656",56768,1,4
"657",56768,2,4
"658",56768,1,4
"659",56768,1,4
"660",129122,5,4
"661",129122,2,4
"662",129122,5,4
"663",129122,4,4
"664",129122,3,4
"665",129122,5,4
"666",129122,1,4
"667",135444,5,4
"668",135444,5,4
"669",135444,2,4
"670",135444,5,4
"671",135444,1,4
"672",135444,5,4
"673",135444,5,4
"674",135444,4,4
"675",135444,1,4
"676",135444,5,4
"677",135444,5,4
"678",135444,5,4
"679",135444,5,4
"680",135444,5,4
"681",135444,3,4
"682",135444,1,4
"683",135444,2,4
"684",135444,5,4
"685",135444,4,4
"686",135444,3,4
"687",135444,1,4
"688",135444,1,4
"689",135444,4,4
"690",135444,5,4
"691",135444,5,4
"692",135444,4,4
"693",135444,5,4
"694",135444,1,4
"695",135444,2,4
"696",135444,5,4
"697",135444,1,4
"698",135444,1,4
"699",135444,1,4
"700",135444,2,4
"701",135444,1,4
"702",103348,4,4
"703",103348,5,4
"704",103348,1,4
"705",103348,5,4
"706",103348,5,4
"707",103348,3,4
"708",103348,4,4
"709",103348,1,4
"710",103348,3,4
"711",103348,1,4
"712",103348,5,4
"713",103348,1,4
"714",103348,1,4
"715",103348,2,4
"716",103348,3,4
"717",29272,1,4
"718",29272,1,4
"719",29272,1,4
"720",29272,5,4
"721",29272,3,4
"722",112007,1,4
"723",112007,1,4
"724",112007,1,4
"725",112007,4,4
"726",112007,1,4
"727",112007,5,4
"728",112007,2,4
"729",104080,5,4
"730",104080,5,4
"731",104080,2,4
"732",104080,5,4
"733",104080,5,4
"734",104080,4,4
"735",104080,5,4
"736",104080,1,4
"737",104080,5,4
"738",104080,5,4
"739",104080,1,4
"740",150397,1,4
"741",150397,3,4
"742",150397,1,4
"743",150397,1,4
"744",150397,1,4
"745",150397,1,4
"746",86723,5,4
"747",86723,5,4
"748",86723,3,4
"749",86723,3,4
"750",86723,1,4
"751",86723,5,4
"752",86723,4,4
"753",86723,3,4
"754",86723,4,4
"755",137977,1,4
"756",137977,1,4
"757",137977,4,4
"758",137977,3,4
"759",137977,4,4
"760",137977,5,4
"761",137977,4,4
"762",137977,1,4
"763",137977,1,4
"764",137977,1,4
"765",137977,1,4
"766",137977,1,4
"767",160034,1,4
"768",160034,4,4
"769",160034,1,4
"770",160034,4,4
"771",160034,2,4
"772",160034,2,4
"773",160034,2,4
"774",160034,4,4
"775",160034,5,4
"776",160034,1,4
"777",160034,2,4
"778",172105,5,4
"779",172105,1,4
"780",172105,5,4
"781",172105,1,4
"782",172105,1,4
"783",172105,1,4
"784",172105,1,4
"785",172105,1,4
"786",172105,1,4
"787",172105,5,4
"788",79317,3,4
"789",79317,1,4
"790",79317,3,4
"791",79317,4,4
"792",79317,3,4
"793",79317,1,4
"794",28690,1,4
"795",28690,4,4
"796",28690,1,4
"797",28690,1,4
"798",28690,1,4
"799",28690,4,4
"800",28690,2,4
"801",28690,1,4
"802",28690,1,4
"803",23907,2,4
"804",23907,1,4
"805",23907,5,4
"806",114411,5,4
"807",114411,1,4
"808",114411,5,4
"809",114411,1,4
"810",114411,5,4
"811",114411,5,4
"812",114411,1,4
"813",114411,2,4
"814",114411,1,4
"815",114411,5,4
"816",160473,3,4
"817",160473,5,4
"818",160473,1,4
"819",160473,3,4
"820",160473,3,4
"821",160473,1,4
"822",160473,1,4
"823",160473,1,4
"824",160473,1,4
"825",160473,1,4
"826",160473,2,4
"827",160473,1,4
"828",17630,1,4
"829",17630,5,4
"830",17630,5,4
"831",17630,5,4
"832",17630,5,4
"833",17630,5,4
"834",17630,2,4
"835",17630,1,4
"836",94289,5,4
"837",94289,4,4
"838",94289,1,4
"839",94289,5,4
"840",94289,5,4
"841",94289,1,4
"842",94289,4,4
"843",94289,5,4
"844",94289,4,4
"845",94289,3,4
"846",94289,1,4
"847",138808,4,4
"848",138808,4,4
"849",138808,1,4
"850",138808,4,4
"851",138808,2,4
"852",138808,2,4
"853",138808,2,4
"854",138808,1,4
"855",138808,3,4
"856",138808,4,4
"857",138808,4,4
"858",138808,1,4
"859",138808,4,4
"860",138808,1,4
"861",138808,4,4
"862",138808,2,4
"863",138808,3,4
"864",138808,3,4
"865",138808,1,4
"866",138808,4,4
"867",138808,3,4
"868",138808,4,4
"869",138808,1,4
"870",138808,5,4
"871",138808,1,4
"872",138808,2,4
"873",138808,3,4
"874",138808,1,4
"875",138808,1,4
"876",138808,3,4
"877",138808,2,4
"878",138808,3,4
"879",138808,1,4
"880",138808,3,4
"881",138808,5,4
"882",138808,5,4
"883",138808,4,4
"884",138808,2,4
"885",138808,4,4
"886",138808,4,4
"887",138808,2,4
"888",138808,1,4
"889",138808,1,4
"890",138808,2,4
"891",138808,5,4
"892",138808,3,4
"893",138808,2,4
"894",138808,5,4
"895",138808,1,4
"896",138808,1,4
"897",138808,4,4
"898",138808,1,4
"899",138808,2,4
"900",138808,4,4
"901",138808,4,4
"902",138808,4,4
"903",138808,1,4
"904",138808,1,4
"905",138808,2,4
"906",138808,2,4
"907",138808,2,4
"908",138808,5,4
"909",138808,5,4
"910",138808,5,4
"911",138808,3,4
"912",138808,5,4
"913",138808,1,4
"914",138808,1,4
"915",138808,3,4
"916",138808,2,4
"917",138808,3,4
"918",45643,1,4
"919",45643,4,4
"920",45643,3,4
"921",45643,3,4
"922",45643,3,4
"923",45643,1,4
"924",45643,4,4
"925",45643,2,4
"926",45643,1,4
"927",18323,1,4
"928",18323,1,4
"929",18323,1,4
"930",18323,5,4
"931",18323,2,4
"932",18323,1,4
"933",18323,4,4
"934",18323,5,4
"935",18323,4,4
"936",18323,1,4
"937",18323,5,4
"938",18323,2,4
"939",167159,1,4
"940",167159,5,4
"941",167159,5,4
"942",167159,3,4
"943",167159,5,4
"944",167159,4,4
"945",167159,4,4
"946",167159,3,4
"947",167159,1,4
"948",167159,5,4
"949",167159,5,4
"950",167159,5,4
"951",167159,1,4
"952",167159,2,4
"953",167159,2,4
"954",167159,2,4
"955",167159,1,4
"956",57924,2,4
"957",57924,4,4
"958",57924,3,4
"959",57924,5,4
"960",57924,1,4
"961",57924,4,4
"962",57924,5,4
"963",57924,3,4
"964",47848,2,4
"965",47848,2,4
"966",47848,1,4
"967",47848,5,4
"968",47848,4,4
"969",47848,4,4
"970",47848,2,4
"971",47848,5,4
"972",47848,1,4
"973",47848,4,4
"974",47848,5,4
"975",47848,5,4
"976",47848,1,4
"977",47848,4,4
"978",47848,2,4
"979",47848,5,4
"980",47848,4,4
"981",47848,2,4
"982",47848,5,4
"983",47848,4,4
"984",47848,5,4
"985",47848,4,4
"986",47848,4,4
"987",47848,1,4
"988",47848,5,4
"989",47848,5,4
"990",47848,1,4
"991",47848,5,4
"992",47848,3,4
"993",47848,4,4
"994",47848,4,4
"995",47848,4,4
"996",47848,4,4
"997",47848,4,4
"998",47848,4,4
"999",47848,3,4
"1000",47848,5,4
"1001",47848,2,4
"1002",47848,3,4
"1003",47848,2,4
"1004",47848,1,4
"1005",47848,2,4
"1006",47848,1,4
"1007",47848,1,4
"1008",47848,5,4
"1009",47848,3,4
"1010",47848,4,4
"1011",47848,1,4
"1012",47848,4,4
"1013",47848,1,4
"1014",47848,1,4
"1015",47848,4,4
"1016",47848,5,4
"1017",47848,5,4
"1018",47848,1,4
"1019",47848,4,4
"1020",47848,1,4
"1021",47848,4,4
"1022",47848,5,4
"1023",47848,1,4
"1024",47848,3,4
"1025",47848,4,4
"1026",47848,5,4
"1027",47848,3,4
"1028",47848,5,4
"1029",47848,1,4
"1030",47848,5,4
"1031",47848,1,4
"1032",47848,5,4
"1033",47848,2,4
"1034",47848,4,4
"1035",47848,5,4
"1036",47848,5,4
"1037",47848,5,4
"1038",47848,5,4
"1039",47848,1,4
"1040",47848,3,4
"1041",47848,3,4
"1042",47848,1,4
"1043",47848,3,4
"1044",47848,5,4
"1045",47848,4,4
"1046",47848,1,4
"1047",47848,5,4
"1048",47848,3,4
"1049",47848,4,4
"1050",47848,1,4
"1051",47848,1,4
"1052",47848,1,4
"1053",47848,4,4
"1054",47848,4,4
"1055",47848,4,4
"1056",47848,5,4
"1057",47848,2,4
"1058",47848,5,4
"1059",47848,5,4
"1060",47848,5,4
"1061",44934,5,4
"1062",44934,3,4
"1063",44934,4,4
"1064",44934,4,4
"1065",44934,3,4
"1066",16777,3,4
"1067",16777,5,4
"1068",16777,4,4
"1069",16777,5,4
"1070",16777,2,4
"1071",16777,1,4
"1072",16777,3,4
"1073",16777,4,4
"1074",16777,4,4
"1075",16777,5,4
"1076",16777,1,4
"1077",16777,1,4
"1078",16777,2,4
"1079",16777,5,4
"1080",16777,1,4
"1081",16777,1,4
"1082",16777,5,4
"1083",16777,2,4
"1084",16777,2,4
"1085",16777,3,4
"1086",16777,1,4
"1087",16777,2,4
"1088",16777,1,4
"1089",16777,3,4
"1090",16777,3,4
"1091",16777,3,4
"1092",16777,1,4
"1093",20181,5,4
"1094",20181,1,4
"1095",20181,5,4
"1096",20181,5,4
"1097",125136,4,4
"1098",125136,1,4
"1099",125136,1,4
"1100",125136,1,4
"1101",125136,5,4
"1102",125136,3,4
"1103",125136,3,4
"1104",64236,1,4
"1105",64236,1,4
"1106",64236,1,4
"1107",64236,5,4
"1108",64236,1,4
"1109",64236,5,4
"1110",64236,1,4
"1111",64236,5,4
"1112",64236,5,4
"1113",64236,1,4
"1114",64236,5,4
"1115",64236,2,4
"1116",64236,1,4
"1117",64236,4,4
"1118",64236,5,4
"1119",64236,3,4
"1120",64236,5,4
"1121",64236,5,4
"1122",64236,2,4
"1123",64236,4,4
"1124",64236,2,4
"1125",64236,2,4
"1126",64236,2,4
"1127",64236,1,4
"1128",64236,3,4
"1129",64236,5,4
"1130",64236,1,4
"1131",64236,2,4
"1132",64236,3,4
"1133",64236,5,4
"1134",64236,1,4
"1135",64236,3,4
"1136",64236,5,4
"1137",64236,2,4
"1138",64236,5,4
"1139",64236,5,4
"1140",64236,1,4
"1141",64236,5,4
"1142",64236,1,4
"1143",64236,1,4
"1144",64236,5,4
"1145",64236,5,4
"1146",64236,1,4
"1147",64236,5,4
"1148",64236,5,4
"1149",64236,5,4
"1150",64236,1,4
"1151",64236,1,4
"1152",64236,5,4
"1153",64236,1,4
"1154",64236,1,4
"1155",64236,5,4
"1156",64236,1,4
"1157",64236,1,4
"1158",64236,5,4
"1159",64236,5,4
"1160",64236,1,4
"1161",67681,1,4
"1162",67681,4,4
"1163",67681,1,4
"1164",67681,1,4
"1165",67681,4,4
"1166",67681,1,4
"1167",67681,1,4
"1168",67681,4,4
"1169",67681,3,4
"1170",67681,5,4
"1171",67681,2,4
"1172",67681,1,4
"1173",67681,1,4
"1174",67681,1,4
"1175",67681,4,4
"1176",67681,4,4
"1177",145874,1,4
"1178",145874,1,4
"1179",145874,2,4
"1180",145874,5,4
"1181",145874,2,4
"1182",145874,1,4
"1183",145874,2,4
"1184",145874,3,4
"1185",145874,5,4
"1186",145874,1,4
"1187",145874,1,4
"1188",145874,4,4
"1189",28969,1,4
"1190",28969,4,4
"1191",28969,1,4
"1192",28969,5,4
"1193",28969,1,4
"1194",28969,5,4
"1195",28969,2,4
"1196",28969,3,4
"1197",28969,5,4
"1198",28969,5,4
"1199",28969,4,4
"1200",28969,1,4
"1201",28969,4,4
"1202",28969,1,4
"1203",138253,1,4
"1204",138253,5,4
"1205",138253,5,4
"1206",138253,4,4
"1207",138253,4,4
"1208",138253,4,4
"1209",158807,2,4
"1210",158807,1,4
"1211",158807,5,4
"1212",158807,2,4
"1213",158807,1,4
"1214",158807,5,4
"1215",145865,1,4
"1216",145865,1,4
"1217",145865,1,4
"1218",145865,4,4
"1219",145865,1,4
"1220",145865,1,4
"1221",145865,5,4
"1222",145865,2,4
"1223",145865,1,4
"1224",145865,1,4
"1225",145865,1,4
"1226",145865,1,4
"1227",145865,1,4
"1228",145865,4,4
"1229",15018,5,4
"1230",15018,1,4
"1231",15018,1,4
"1232",15018,3,4
"1233",15018,5,4
"1234",15018,1,4
"1235",15018,1,4
"1236",15018,5,4
"1237",15018,5,4
"1238",15018,1,4
"1239",15018,5,4
"1240",15018,1,4
"1241",15018,4,4
"1242",15018,1,4
"1243",29363,1,4
"1244",29363,1,4
"1245",29363,1,4
"1246",29363,1,4
"1247",29363,5,4
"1248",29363,5,4
"1249",29363,1,4
"1250",157715,1,4
"1251",157715,5,4
"1252",157715,1,4
"1253",157715,1,4
"1254",157715,1,4
"1255",157715,2,4
"1256",157715,3,4
"1257",157715,4,4
"1258",157715,3,4
"1259",157715,4,4
"1260",157715,1,4
"1261",157715,3,4
"1262",157715,1,4
"1263",157715,1,4
"1264",157715,1,4
"1265",157715,4,4
"1266",157715,3,4
"1267",157715,4,4
"1268",157715,1,4
"1269",157715,1,4
"1270",157715,4,4
"1271",157715,1,4
"1272",137393,5,4
"1273",137393,5,4
"1274",137393,1,4
"1275",137393,5,4
"1276",137393,1,4
"1277",137393,3,4
"1278",137393,1,4
"1279",137393,5,4
"1280",137393,4,4
"1281",137393,5,4
"1282",137393,5,4
"1283",77534,4,4
"1284",77534,2,4
"1285",77534,4,4
"1286",77534,5,4
"1287",77534,4,4
"1288",77534,4,4
"1289",77534,4,4
"1290",77534,1,4
"1291",77534,5,4
"1292",77534,4,4
"1293",77534,1,4
"1294",77534,5,4
"1295",77534,2,4
"1296",77534,1,4
"1297",77534,4,4
"1298",77534,4,4
"1299",77534,5,4
"1300",77534,4,4
"1301",77534,5,4
"1302",77534,1,4
"1303",77534,1,4
"1304",77534,2,4
"1305",77534,4,4
"1306",77534,2,4
"1307",77534,1,4
"1308",77534,2,4
"1309",77534,1,4
"1310",77534,2,4
"1311",77534,3,4
"1312",77534,3,4
"1313",77534,1,4
"1314",77534,3,4
"1315",77534,2,4
"1316",77534,1,4
"1317",77534,1,4
"1318",77534,1,4
"1319",77534,2,4
"1320",77534,5,4
"1321",77534,3,4
"1322",77534,3,4
"1323",77534,3,4
"1324",77534,1,4
"1325",77534,1,4
"1326",6192,1,4
"1327",6192,3,4
"1328",6192,3,4
"1329",6192,3,4
"1330",6192,4,4
"1331",6192,5,4
"1332",6192,4,4
"1333",6192,1,4
"1334",6192,4,4
"1335",6192,4,4
"1336",6192,1,4
"1337",6192,5,4
"1338",6192,2,4
"1339",168592,1,4
"1340",168592,1,4
"1341",168592,1,4
"1342",168592,1,4
"1343",168592,1,4
"1344",168592,1,4
"1345",168592,1,4
"1346",168592,5,4
"1347",168592,5,4
"1348",168592,1,4
"1349",168592,1,4
"1350",168592,1,4
"1351",168592,1,4
"1352",168592,2,4
"1353",168592,1,4
"1354",168592,2,4
"1355",168592,1,4
"1356",168592,3,4
"1357",168592,1,4
"1358",5938,5,4
"1359",5938,1,4
"1360",5938,1,4
