business_id,latitude,longitude
20181,33.4220046,-111.84032340000002
125136,33.608419700000006,-112.2385364
64236,33.3805178,-111.7534308
67681,33.7997747,-112.1262084
145874,33.293028,-111.822683
28969,33.337492,-111.85841200000002
138253,33.4666105,-111.9140909
158807,33.5519381,-112.1004063
145865,33.4494697,-111.735218
15018,33.579559,-111.92665
29363,33.300623,-111.898302
157715,33.507285,-112.047025
137393,33.63695385,-111.9220432
77534,33.39332209,-111.92661509999998
6192,33.587534999999995,-111.836762
168592,33.3797374,-111.8753946
5938,33.4590023,-112.3930576
129793,33.3656078,-111.8252761
189203,33.55757293,-111.8993236
75620,33.594334100000005,-112.221039
21617,33.5072795,-112.2382786
169067,33.319923,-111.689789
188624,33.5074935,-112.2769549
182081,33.4365206,-112.0495755
30446,33.63837019,-112.3632991
150085,33.421942800000004,-111.9415492
153811,33.3059646,-111.9471205
23935,33.5803865,-112.25599309999998
78050,33.336193300000005,-111.7906709
18565,33.379335,-112.169544
52482,33.666624,-112.120931
137064,33.55142311,-112.1830728
158275,33.3048055,-111.75567859999998
131090,33.348908,-111.874796
26118,33.2173673,-111.8253718
166690,33.61411,-111.927146
68693,33.4471501,-112.0733524
45266,33.6531266,-112.1682641
110047,33.71139571,-112.27142820000002
84585,33.4227593,-111.8552283
189999,33.494768,-111.9264039
115731,33.670937,-112.20055390000002
137886,33.5097702,-112.1325337
156540,33.4664822,-112.1884245
161812,33.4434844,-111.9268357
4945,33.5100169,-112.1846195
123617,33.60973972,-112.1325491
22966,33.290486699999995,-111.7203836
146705,33.3355941,-111.9072845
177843,33.4950957,-112.1008403
179015,33.3495883,-111.9497903
60253,33.33953857,-111.8425217
89321,33.34855991,-111.95962
176649,33.377990999999994,-111.806597
187873,33.40649310000001,-111.7717636
147539,33.6386156,-112.2182363
160018,33.5179651,-112.0633794
16835,33.46574633,-112.3566317
102048,33.67499924,-111.9776001
143093,33.6237928,-112.4250021
111937,33.433326,-111.901253
41459,33.3793288,-112.0330589
124730,33.42478277,-111.9348037
61290,33.407829,-111.9508984
107936,33.3798122,-111.8389515
162254,33.465611,-112.082178
3281,33.2178145,-111.7900878
105556,33.61115621,-112.1851735
159963,33.4658505,-111.9730379
28630,33.4508358,-112.13645459999998
81018,33.5103952,-112.0465658
145509,33.37960266,-112.1689251
128027,33.61061084,-112.2371237
184833,33.4622097,-112.35943600000002
191800,33.3497298,-111.9020855
125298,33.710699,-112.202357
152059,33.71403986,-112.1095705
171918,33.6512105,-112.2564712
136541,33.50879527,-112.0437971
17431,33.465335100000004,-112.2773056
43691,33.70025149,-111.9246929
82972,33.6625027,-112.0303506
48854,33.35779793,-112.4295616
177529,33.6558418,-112.0985274
100479,33.3078829,-111.9015142
128420,33.304568,-111.788976
117293,33.670446000000005,-112.0313771
170098,33.350365000000004,-111.9289829
136615,33.5838089,-111.89272340000002
99429,33.684192,-112.109076
50812,33.246176,-111.790605
82507,33.4148202,-111.8364426
174965,33.7978958,-111.9770272
64879,33.450218,-112.0740019
134692,33.4967756,-112.172642
87783,33.46604284,-112.0053254
53257,33.5096447,-112.3391789
126589,33.6268437,-112.0092121
19165,33.3784313,-111.8118398
23119,33.57375220000001,-112.124477
119129,33.4355561,-111.7884351
13718,33.6127807,-111.8650181
73157,33.580839000000005,-111.926848
45693,33.465924900000005,-112.28032140000002
59943,33.2623729,-111.859793
147103,33.37963767,-112.1688008
172649,33.3212152,-111.9795485
183273,33.3904631,-112.1366875
43558,33.6390203,-112.0649299
9515,33.4935344,-112.1704065
89324,33.46374496,-112.3417547
140135,33.423438,-112.240143
96671,33.29400169,-111.7477088
122164,33.3789381,-112.1017979
21833,33.4225871,-112.2718861
99107,33.3194292,-111.808045
80790,33.6104408,-111.7277051
122323,33.4806655,-112.2532239
106104,33.31712159,-111.9680397
5284,33.509785,-112.0831272
142602,33.3772368,-111.7878574
9789,33.640109,-112.18694
151285,33.3255099,-111.6877231
62194,33.51263337,-112.1285303
10555,33.607069,-112.063414
14393,33.377387199999994,-111.7230386
20584,33.316811,-111.971527
7134,33.3904322,-111.84074809999998
160923,33.5088914,-112.2646352
5053,33.383472,-111.96442
107277,33.6123571,-112.0993862
52034,33.41523361,-111.8292847
67292,33.3139773,-111.8410453
38142,33.478759000000004,-111.925644
67579,33.30528558,-111.89999070000002
166851,33.6385092,-111.98178490000002
123980,33.38934621,-111.8606495
155598,33.596883,-112.166708
171965,33.660370799999995,-112.3547792
151498,33.4856839,-111.9093563
26298,33.484149,-112.074924
183313,33.4798487,-112.1188497
130654,33.50882573,-112.1066608
92425,33.36330051,-111.9094659
62858,33.3043897,-111.983502
113577,33.5987138,-111.9840783
85649,33.4941181,-112.337549
14769,33.28189004,-111.97361409999998
154753,33.7101464,-112.2729106
163461,33.6090402,-112.3925976
154101,33.53801448,-111.9082412
64218,33.3495027,-111.9603535
142965,33.611186,-112.01466200000002
98043,33.66660569,-112.1247275
181068,33.7101291,-112.2729278
17653,33.6679775,-112.2781022
93410,33.3069685,-112.0538781
169001,33.458911,-112.065608
191362,33.3933592,-111.8690154
141314,33.523345,-112.1540163
49650,33.6402791,-112.011286
172512,33.488639,-112.0823701
103710,33.43388614,-111.8676956
43100,33.47917299,-111.9875253
47912,33.639052,-111.8646256
19194,33.480111699999995,-112.0125656
152827,33.5369776,-112.047159
126273,33.4611035,-112.3397785
166498,33.4523311,-112.3918469
115125,33.4142594,-111.9289193
15963,33.4510909,-111.8029925
108980,33.4503489,-111.704153
43346,33.565541,-112.2528853
85783,33.26228839,-111.7570341
188302,33.683294399999994,-112.2370545
8245,33.43768953,-112.4098722
161893,33.4806456,-112.2211237
112876,33.3633013,-111.6694728
169160,33.5825876,-112.0098473
72138,33.626372100000005,-111.92453020000002
6406,33.641054,-111.983117
39654,33.4469538,-112.0740632
86266,33.46696722,-111.6857787
126131,33.627628200000004,-111.8872827
134958,33.3772769,-111.9514853
121001,33.3936725,-111.8709717
121859,33.64125284,-112.0681582
134006,33.48708361,-112.083934
191286,33.4796866,-111.9829858
32330,33.492391,-112.28946
144154,33.4665661,-112.0311959
39934,33.2853398,-111.8409361
79711,33.6556844,-111.9300279
60373,33.65565301,-112.0120321
118155,33.63834675,-112.3757172
24936,33.4670878,-111.682502
27392,33.4212394,-111.91717659999998
64751,33.420832399999995,-112.2245607
82927,33.63855743,-112.3658981
112814,33.757926,-111.990963
99501,33.5971784,-112.03808909999998
22744,33.4644622,-111.9083172
73874,33.3785582,-111.9768167
35323,33.6401219,-112.12880049999998
4191,33.37883751,-112.1661679
46390,33.3782381,-111.9297441
393,33.629769399999994,-111.8875115
164386,33.34749937,-111.9812214
184739,40.1055585,-88.2194246
173248,40.1957482,-88.39792840000001
153981,40.0836244,-88.2966288
100807,40.09974920000001,-88.244739
114061,40.131811,-88.258669
85396,40.1105931,-88.22961090000003
102582,40.08307838,-88.18920261
70224,40.070305,-88.249625
94847,40.0976951,-88.27468859999998
103965,40.0974664,-88.2769858
11204,40.1133946,-88.0414094
24639,40.1099251,-88.23146170000003
192180,40.1097893,-88.24081009999998
166356,40.308798,-88.17307199999998
159733,40.114051,-88.27700899999998
9623,40.1081556,-88.2297751
148490,40.3067751,-88.1554787
92568,40.11036743,-88.23063957
95814,40.1067106,-88.22175159999998
188114,35.29477199999999,-80.755847
190970,35.0611103,-80.817254
5695,35.128028,-80.702461
57139,35.5034994,-80.8631998
79581,35.32385700000001,-80.6477947
155624,35.28819820000001,-81.0170307
34129,35.431844,-80.606222
131536,35.0908687,-80.8862123
151236,35.34324820000001,-80.76907790000001
164385,35.2254586,-80.8452769
185425,35.44740729999999,-81.0023873
8934,35.4112946,-80.8535251
16081,35.1902505,-80.9285933
71086,35.1377963,-80.6836302
156653,35.127235,-80.700351
90045,35.3019365,-80.7491376
79615,35.147459999999995,-80.833202
101683,35.11677,-80.962132
13741,35.006049299999994,-80.562575
114630,34.9552617,-80.7591402
60601,35.0233033,-80.848678
131732,35.1355461,-80.7128656
54956,35.013938,-80.570522
37114,35.17590428,-80.65385342
146694,35.2121416,-80.8337319
19159,35.161365,-80.973333
31153,35.2103287,-80.78120129999998
90655,35.346468,-80.852589
179317,35.364907,-80.711399
143603,35.1464869,-80.93407940000002
190336,35.3731456,-80.72224200000002
88729,35.20161272,-80.84457994
51900,35.419335,-80.743126
75338,35.1375383,-80.7343475
78413,35.190211,-80.921962
56091,35.3462714,-80.84324409999998
29416,35.4199165,-80.6765869
100115,35.224545,-80.7274185
135252,35.163771999999994,-80.88460690000002
100874,35.296079,-80.73881800000002
112203,35.3508308,-80.84167120000002
121205,35.0891974,-80.86052459999998
151332,35.283028,-80.66856700000002
39223,35.2043938,-80.86397898
97967,35.053486,-80.815603
2888,35.1399558,-80.9345809
143316,35.22409939,-81.03603088
111310,35.4446312,-80.9967418
107578,35.484361,-80.87877900000002
46819,35.1718774,-80.6599596
54031,35.3749899,-80.7288043
174786,35.37276770000001,-80.78406528
165659,35.4086201,-80.8635943
102693,35.3717893,-80.8272777
46028,35.030309700000004,-80.8535521
49302,35.26566320000001,-80.8820968
134614,35.481643700000006,-80.8767389
119772,35.30184000000001,-80.80172209999998
69227,35.16334769,-80.73820629
20420,35.3692136,-80.6640323
127522,35.3160969,-80.6739244
180846,35.135115899999995,-80.7366426
59889,35.0820111,-80.732422
151677,35.26409500000001,-81.0912548
98468,35.37366357,-80.78826159
185292,35.451794,-81.00134200000002
31442,35.22063355,-80.81021763
27579,35.1168162,-80.7193473
12122,35.25537199999999,-81.035428
64810,35.047714,-80.64897629999999
102882,35.26192370000001,-81.14226070000002
139495,35.4427959,-80.88567629999999
167982,35.3121218,-80.7451296
141153,35.0234912,-80.760752
177956,35.147645000000004,-80.83081999999997
154699,35.0618989,-80.771467
49318,35.259503,-81.11273359999998
182308,35.088411900000004,-80.87889799999998
104915,35.23310429,-80.84961996
26179,35.2396069,-81.1232275
142022,35.15155553,-80.87540865
135645,35.3409328,-80.7697844
77240,35.0894803,-80.869374
5721,35.2123879,-80.81714649999998
101274,35.22686267,-80.84384907
147645,35.4803328,-80.88687469999998
43717,35.3871919,-80.56029670000002
97327,35.306554,-80.8408062
6090,35.2122069,-80.6904682
186924,35.3033595,-80.9366064
147608,35.173317600000004,-80.847734
71357,35.2277864,-80.84283029999997
169916,35.1699086,-80.85113199999998
38264,34.9386813,-80.7508015
112463,35.44309129999999,-80.8601354
114200,36.1438977,-115.0641604
4979,36.0340897,-115.2074639
62864,36.0552179,-115.2259209
36310,36.1441525,-115.2069549
83825,36.04101970000001,-115.1167131
189435,36.0302336,-115.1354155
87163,36.0854286,-115.149927
36065,36.26434433,-115.2579025
45828,36.0106875,-115.1371278
110546,36.07923945,-115.10155729999998
29940,36.279833,-115.2615955
135961,36.0711489,-115.2073958
76155,36.1696655,-115.1441707
35749,36.17012963,-115.2908726
157463,36.0358639,-115.0990529
181141,36.0198631,-115.2704078
39822,36.06961478,-115.2982041
86684,35.99930960000001,-115.10400590000002
170316,36.0957458,-115.29671709999998
122149,36.26243912,-115.2066929
70493,36.135529,-115.278454
76251,36.26032164,-115.1541253
129208,36.055948,-115.2680615
152713,36.21746702,-115.2130735
118506,36.12626567,-115.1891697
45046,36.1329379,-115.084697
86877,36.1151285,-115.2015053
120111,36.15942133,-115.2252462
51640,36.0574329,-115.1494979
189245,36.239558,-115.114848
56962,36.1967709,-115.2491981
114789,36.2173704,-115.1189538
114700,36.10271399,-115.1361602
156454,36.109511,-115.141935
119205,36.0338064,-115.0474795
50727,36.17472720000001,-115.1174737
33896,36.04125670000001,-115.1716393
25656,35.9694143,-114.857238
99402,36.143907,-115.279227
101570,36.12679695,-115.2424782
177238,36.115324,-115.118174
130354,36.1165153,-115.2794973
106690,36.00606295,-115.1121518
94465,36.1801488,-115.1778692
35464,36.0426109,-115.1170705
53,36.11512921,-115.2031005
51379,36.2858964,-115.1791983
3287,36.2190603,-115.2769519
164329,36.10299600000001,-115.156124
17529,35.9974897,-115.2056326
119871,36.1636834,-115.207039
24678,36.11538045,-115.2965373
39909,36.06010300000001,-115.2787738
154366,36.201066,-115.19173899999998
29528,36.1583213,-115.2441874
110014,36.12120646,-115.1686644
44738,36.1206147,-115.1719738
134478,36.05611798,-115.2812256
33758,35.9974864,-115.1250633
175219,36.2809592,-115.1344659
34443,36.02245999999999,-115.17448600000002
89503,36.1594825,-115.2874508
71853,36.29975200000001,-115.280194
102461,36.169076200000006,-115.1389825
183620,36.08361283,-115.0327397
91231,36.2180356,-115.1601519
80477,36.055414,-115.241332
57445,36.0389024,-114.9804461
98402,36.0369418,-114.9956706
169373,36.1674946,-115.148789
160985,36.13142725,-115.0648344
171443,35.97994710000001,-115.1003922
41825,36.115118,-115.14178
68307,36.0004729,-115.1055811
81283,36.15882363,-115.31722659999998
168548,36.08196486,-115.1477225
34469,36.1590906,-115.1721079
110240,36.194748,-115.252614
152401,36.0321917,-115.0092317
126692,36.1438217,-115.294084
90508,36.1300865,-115.1057664
177240,36.07200200000001,-115.101349
137507,36.00675800000001,-115.116175
45187,36.2017936,-115.2819809
117366,36.0631527,-115.044151
16558,36.00846400000001,-114.991895
135482,36.04000475,-115.0298023
148321,36.1035296,-115.1723424
148412,36.0987917,-115.2262451
117902,36.1050207,-115.1735947
126129,36.0997956,-115.1206128
6323,36.081545,-115.0534389
131131,36.1426225,-115.1372058
17408,36.15886052,-115.0493944
49023,36.067974,-115.041516
123755,36.15752910000001,-115.07972859999998
161293,36.14984363,-115.2077245
114366,36.14286834,-115.1751612
258,36.291232,-115.3155669
142095,36.01301609,-114.964135
22468,36.1144638,-115.0653188
132345,36.2768999,-115.2080905
172384,36.00357744,-115.0837086
30729,36.11376737,-115.1674119
170528,36.1278009,-115.1686142
51110,36.23953182,-115.0976014
47115,36.1967496,-115.030427
47317,36.1994339,-115.2426696
108262,36.037363,-114.9923338
161247,36.1128952,-115.0623534
180137,36.17917864,-115.2419784
185750,36.0996688,-115.1014346
138229,36.1005024,-115.3143631
41117,36.23910946,-115.210075
143945,36.128386,-115.3144557
21466,36.1954204,-115.0882305
149217,36.16010875,-115.3500865
132196,36.1668275,-115.06156570000002
177446,36.13284279,-115.1896319
136217,36.24024897,-115.1161388
100199,36.1587261,-115.0675313
38637,36.17122232,-115.2051131
9319,36.2393761,-115.2267749
42990,36.1181159,-115.1543551
117607,36.0295016,-115.0858322
126181,36.0898001,-115.2432143
101340,36.118872,-115.154307
117861,36.113845,-115.2252726
85057,36.08692056,-115.2255934
140477,36.1742824,-115.0834351
108648,36.38164861,-114.8962216
139608,36.09038981,-115.1723104
75875,36.0765815,-115.2431483
250,36.1000936,-115.2447014
112058,36.1015397,-115.1373611
21965,36.0290187,-115.0625851
13927,36.101546,-115.188592
26616,36.0646523,-115.1189235
188210,36.05542761,-115.1716618
188920,36.1156057,-115.0951801
77848,36.2392241,-115.249437
119547,36.1070574,-115.1525552
87017,36.102866,-115.17251
47831,36.14409793,-115.1554387
164056,36.2194204,-115.29685759999998
177590,36.2191781,-115.2624712
136174,36.0586694,-115.1059228
3928,36.21783191,-115.2405831
179477,41.4500971,-81.76946729999997
64360,41.44177379999999,-81.8623573
17954,41.306317,-81.8345108
87094,41.4651688,-81.5625247
65671,41.494273,-82.044675
87842,41.34375994,-81.52912064
72915,41.3195686,-81.6256928
105402,41.3697778,-81.51277370000003
146758,41.16280064,-81.47668969
177132,41.4993953,-81.69966720000002
101060,41.41783570000001,-81.8966901
45233,41.57313170000001,-81.5251893
109233,41.3140926,-81.654662
161843,41.2504281,-81.3652316
37353,41.462931,-81.46181899999998
76919,41.1388136,-81.48612709999998
99013,41.4785325,-81.8397413
108005,41.417521,-81.916714
86647,41.219576,-81.6369753
190206,41.5013468,-81.6768491
84724,41.363004,-81.68526999999997
92050,41.3150929,-81.503764
192324,41.4093079,-81.4978947
97251,41.4652032,-81.5381642
4666,41.508838,-81.606009
180789,41.45876810000001,-81.858749
62289,41.48404218,-81.70230073
41816,41.3857604,-82.2110387
147904,41.4653722,-81.76024
64350,41.314631,-81.6576955
30940,41.4629013,-81.84910670000002
4349,41.33052251,-81.72669002
49559,41.5827828,-81.2099647
170176,41.101792,-81.48209150000002
116047,41.314697,-81.6869
120453,41.4749983,-81.4916641
25950,41.37989507,-81.73808323
136514,41.1372197,-81.5485463
173058,41.386172,-81.441055
104760,41.48458204,-81.79934559
976,41.65153109,-81.37919427
189483,41.2367478,-81.81757805
192404,41.1539896,-81.3566559
107975,41.5029845,-81.6887207
71530,41.1537531,-81.35418309999999
151614,41.4199717,-82.0774787
56072,41.1370786,-81.6380942
71005,41.4195473,-81.8997996
8582,41.4179156,-81.75622940000002
49655,41.427235,-81.8919215
136668,41.2387351,-81.4463608
154958,41.7493711,-81.2102677
192230,41.4618936,-81.9558751
163454,41.41824031,-81.78935587
129888,41.1079309,-81.5669807
37969,41.462176,-81.95940300000002
112747,41.387201,-81.76348399999998
68640,41.502902,-81.685283
130481,41.413701,-81.340695
76920,41.5007799,-81.59240229999997
178576,41.501638,-81.53747790000001
136957,41.5096674,-81.60403459999998
111391,41.38248825,-81.43711090000002
40923,41.45792700000001,-82.018787
3787,41.583385,-81.53962779999998
41388,41.4779588,-81.81100409999998
61867,41.4773093,-81.7692159
103874,41.151537,-81.8632308
7843,41.5245242,-81.4391931
87638,41.7143627,-81.2985067
109520,41.1417925,-81.8635292
59884,41.526385,-81.437596
22648,41.2462024,-81.34488309999998
44350,41.39397460000001,-81.6425179
84307,41.3698617,-81.8031156
50118,41.1667861,-81.40469499999998
112661,41.521116,-81.33870999999998
148439,41.3144468,-81.5220127
50959,41.1190909,-81.4753001
67272,41.413381,-81.836329
183235,41.42655851,-81.84428973
125782,41.4126642,-81.73545209999997
67547,41.364271,-81.715687
181460,41.5029692,-81.62123709999999
47989,41.4410965,-81.8644902
32964,41.673475,-81.2827577
68078,41.36383021,-82.07861024
115004,41.5011562,-81.5196595
34459,41.2005447,-81.441326
150293,41.3120889,-81.5183141
83355,41.50970770000001,-81.5797155
188644,41.2263882,-81.8407566
34754,41.3174169,-81.4410962
81037,41.3978953,-81.59564909999997
166130,41.3723285,-81.9437094
5183,41.240651,-81.4459238
5370,41.53965460000001,-81.43767340000002
166575,41.4575155,-81.68909570000002
85204,41.31518670000001,-81.78374190000002
97448,41.0654314,-81.56969659999999
127020,41.6266903,-81.4339502
101194,41.2503233,-81.36252259999998
79215,41.4847856,-81.80335140000003
6028,43.65320120000001,-79.57312259999998
29274,43.6590216,-79.3491051
180016,43.6654189,-79.3810194
72063,43.728192,-79.7963163
74010,43.7686976,-79.4131633
45894,43.84543445,-79.07008342
5761,43.6634065,-79.41855749999998
38833,43.84333,-79.40805309999998
42998,43.6499929,-79.36967990000002
114122,43.6564976,-79.3782647
52096,43.6137412,-79.6618322
52566,43.7731783,-79.3216165
6087,43.6712047,-79.38058881
153118,43.6889196,-79.3945875
73190,43.6614153,-79.3806632
133095,43.8223333,-79.326228
154379,43.68804,-79.3006319
187404,43.6588362,-79.38465550000002
69339,43.6388074,-79.4270089
71242,43.66556293,-79.46588889
32801,43.6548013,-79.3896957
152243,43.6870721,-79.5978943
74064,43.6346483,-79.56256640000002
156904,43.6644223,-79.39933590000003
105055,43.79269229999999,-79.239799
133794,43.6687871,-79.3944983
37018,43.794255,-79.35372029999998
89632,43.88885665,-79.31599416
148025,43.6723987,-79.3777934
156979,43.7715003,-79.4129203
30080,43.7090378,-79.295739
110231,43.6639521,-79.3866238
86042,43.6313713,-79.519355
74959,43.6587043,-79.3949242
170362,43.7072508,-79.2695536
134805,43.6633264,-79.4026134
53288,43.6550596,-79.41849300000001
159622,43.8671707,-79.22973950000002
71973,43.63722172,-79.69171419
109027,43.5827346,-79.7651334
169352,43.60308870000001,-79.6268749
8110,43.91420720000001,-79.2690855
175517,43.5904973,-79.63578000000003
127968,43.63954706,-79.38348157
81733,43.724728000000006,-79.33681800000002
112428,43.6512112,-79.36770609999998
47463,43.6599274,-79.3886569
134513,43.884122,-79.44112
50418,43.811483,-79.333261
122938,43.6604859,-79.3844559
142316,43.6520027,-79.37815340000002
132991,43.7072763,-79.39960090000002
162402,43.700782,-79.511639
61556,43.8924911,-79.29145390000002
4818,43.6834924,-79.32379399999998
180763,43.64714,-79.37961999999997
163339,43.6750181,-79.4068705
14595,43.64831157,-79.37768519
60145,43.8436912,-79.4293337
151010,43.4900434,-79.6514381
79563,43.6492502,-79.4213688
182228,43.6676656,-79.3888465
85435,43.8231273,-79.3696145
43542,43.8457793,-79.0195646
49830,43.7575797,-79.4661482
1303,43.76177717,-79.40884876
122056,43.8605506,-79.31202706
133650,43.8422864,-79.3050387
148441,43.6644543,-79.3413275
97862,43.6490472,-79.3742161
4247,43.7301616,-79.40322629999999
190043,43.6829074,-79.4185039
1769,43.64405870000001,-79.40331040000002
82195,43.8683049,-79.28413690000002
99858,43.65025565,-79.60627990000002
67765,43.6476464,-79.383028
192258,43.7791879,-79.4169434
59655,40.442862700000006,-79.996412
18143,40.6320562,-80.05855129999998
177554,40.31861333,-80.20453144
37404,40.4414535,-79.95745629999998
145354,40.43885856,-79.98951008
157245,40.42890288,-79.98128289
31225,40.3992802,-80.04381500000002
66882,40.4475618,-80.1828676
26939,40.4563658,-79.93672059999999
58605,40.4397355,-79.9971547
175004,40.3323572,-80.021774
132545,40.4452406,-79.7648453
138303,40.5388926,-79.83558609999999
110667,40.440691,-80.00256879999998
116889,40.49495347,-80.24507471
188616,40.4265032,-79.9657921
136899,40.4073234,-79.91733973
18137,40.4393458,-80.0710671
57191,40.4111539,-80.01250470000002
80888,40.488024,-79.885217
118401,40.26363189999999,-80.131007
90792,40.444749,-79.995106
145583,40.44930824,-80.15916313
61104,40.4655015,-79.8268493
7020,40.2024271,-79.9249746
141962,40.383099,-80.0173822
143630,40.27533077,-80.16681117
178494,40.4395778,-80.001289
154726,40.44265120000001,-79.9997303
150533,40.5847,-80.039337
140776,40.36819478,-80.10498634
36020,40.5414089,-79.80204300000003
165966,40.4422714,-80.0027464
13323,40.426497,-79.88794399999998
70237,40.4522058,-79.9515557
41074,40.405588,-79.9132131
155695,40.422801,-79.664164
66378,40.3670244,-79.9844801
72144,40.4382427,-79.9216969
9463,40.4438464,-79.9968489
121374,40.43252,-80.003939
59272,40.5279734,-80.00610999999998
190384,40.421261,-79.854177
45278,40.438207,-79.992264
128310,40.4271791,-79.9377642
19005,40.457283,-79.91685
117454,40.4414071,-80.0033131
55022,40.2601514,-80.1814907
47501,40.50543269,-80.20913709999998
105064,40.428776,-79.68838000000002
15896,40.5516627,-80.0181818
80521,40.5343473,-80.018928
117182,40.381616,-80.052201
95887,40.51780460000001,-80.0057047
44774,40.4269308,-80.0548448
25004,40.6107403,-80.0537351
15675,40.3532524,-80.1131173
38952,40.43180260000001,-79.7912547
110395,40.439237,-80.14604609999998
83474,40.3690567,-80.03484344
68723,45.4938787,-73.7050947
9986,45.4567941,-73.59553290000002
71439,45.436428,-73.626108
185876,45.5142316,-73.6824111
160334,45.5243262,-73.58274859999999
6924,45.4385472,-73.6900839
167070,45.4912148,-73.58255859999998
167394,45.4895058,-73.5852657
45677,45.5141026,-73.5734604
87154,43.0914254,-89.52728731
44659,43.1784668,-89.237732
187861,43.1116503,-89.6429262
181764,43.1035568,-89.4868063
168736,43.0747472,-89.3947488
146442,43.0154874,-89.4772216
190577,43.1276226,-89.3630221
111074,43.07412479999999,-89.5186653
37623,43.0966,-89.500716
79479,43.06799820000001,-89.4087702
187488,42.922203,-89.2498425
106332,43.18646749,-89.26660675
111990,43.0626917,-89.3074804
106230,43.0854011,-89.300348
144096,43.0498188,-89.50422259999998
79255,43.0975054,-89.5242707
166204,42.9379222,-89.3837843
46991,43.0643589,-89.3267002
123631,43.1982824,-89.2119398
147279,43.092124,-89.36138299999998
97971,43.0613009,-89.4858625
47072,43.073141,-89.383392
6494,43.1477344,-89.28791481
95346,43.05394643,-89.32493828
186290,43.0727654,-89.4248377
99860,43.061319,-89.4958359
18567,51.0386268,-113.9667961
45714,51.04185029,-114.0355013
137604,51.1116742,-114.0558965
82064,50.977135,-114.01386399999998
157097,51.04570131,-114.0573662
181677,51.0348223,-114.1914922
15984,51.076287,-113.9900978
130253,50.983458,-114.014459
125028,51.073674,-114.16481
87527,51.26983632,-113.9881325
9076,50.9621535,-114.0860011
84855,50.9329253,-113.9693875
191265,50.912807,-113.950007
112952,50.915053,-114.065873
81334,51.0364729,-114.167857
47845,50.88138303,-113.9577895
69745,50.94216334,-114.0461516
25041,51.01308570000001,-114.1399128
181011,50.9386093,-114.0837092
53694,51.2916391,-114.0008072
103949,51.0713025,-113.9576504
140226,50.944873,-114.068969
111513,51.03745120000001,-113.99221609999998
124170,50.91746731,-113.9608763
99186,50.978626,-114.071208
106788,51.125502,-114.197858
17512,51.1233953,-114.203093
182172,51.08232344,-114.0923939
61481,50.93242948,-113.98309679999998
126876,51.061215,-114.062783
28935,51.0381873,-114.0896527
76362,51.137925,-114.185243
141908,51.0707127,-114.1169116
128192,43.748847,-79.3476558
110148,51.03807570000001,-114.1334855
49334,33.479506,-112.046931
188242,33.42355388,-112.2371837
181809,33.60880138,-111.7218313
89047,33.40730019,-111.7877562
78147,33.39225131,-111.9077147
