business_id,food_mean,sev_mean
65509,3.5,3.18333333333333
65741,4.0,2.2083333333333304
65914,3.5,4.16666666666667
65982,5.0,4.0
66339,2.5,3.1
66489,2.84210526315789,3.0479166666666697
66557,2.0,3.4166666666666696
66744,2.56666666666667,3.2666666666666697
67145,2.63333333333333,3.1078431372549
67216,3.44444444444444,3.63194444444444
67618,5.0,3.2916666666666696
67739,3.61111111111111,4.07150537634409
67781,3.0,3.6666666666666696
67807,2.0,3.75
67907,3.3333333333333304,3.4285714285714306
67963,2.88235294117647,3.3473484848484802
68162,3.6666666666666696,3.25166666666667
68336,3.3679245283018897,3.26602443609023
68386,3.21428571428571,3.3583333333333303
69113,2.9679487179487203,2.878125
69335,3.56666666666667,3.31384615384615
69400,2.5,3.6666666666666696
70342,3.0,3.52777777777778
71307,2.2916666666666696,2.6733333333333302
71414,3.25,3.5125
71567,3.10869565217391,3.4888888888888903
71654,3.3809523809523796,3.28867521367521
71761,2.8333333333333304,3.0208333333333304
71848,2.8,2.59027777777778
72297,2.9484126984127004,3.20984848484848
72324,3.31944444444444,3.0852272727272703
72339,3.43333333333333,3.97482363315697
73332,2.5,4.25
73445,2.8,3.475
73448,3.6666666666666696,3.125
73504,2.75,3.18888888888889
73520,3.31818181818182,2.8798611111111097
73634,4.0,2.72222222222222
73816,2.71428571428571,2.93518518518519
73842,3.3333333333333304,3.5833333333333304
73878,3.78571428571429,3.13666666666667
74365,1.0,1.0
74446,3.2030516431924902,2.93937360178971
74955,3.55555555555556,3.9134615384615397
75478,3.75,3.5166666666666697
75622,3.6666666666666696,3.3333333333333304
76722,3.0416666666666696,3.8066666666666698
76906,4.0,3.5
76927,4.0,3.8
76989,4.25,3.23611111111111
77133,3.43518518518519,3.02311827956989
77138,3.6,3.29080459770115
77382,4.0,4.06666666666667
77588,3.0,2.94
77742,3.390625,3.68611111111111
78414,3.55555555555556,3.80604395604396
78481,3.21014492753623,3.30327868852459
78487,3.0641025641025603,3.1475011786893
78542,3.1666666666666696,3.60576441102757
78851,3.0,2.97222222222222
79400,1.0,3.7
79402,2.59090909090909,2.8291666666666697
79427,3.4166666666666696,3.2916666666666696
79877,2.8333333333333304,2.77777777777778
79909,3.12878787878788,2.8514492753623197
80032,4.5,4.75
80379,3.8333333333333304,3.24487179487179
80385,5.0,4.92857142857143
80494,3.35714285714286,2.4375
80534,2.7,3.15757575757576
81230,3.1025641025641,2.83823529411765
81298,3.0625,3.92592592592593
81680,3.4166666666666696,3.5064102564102595
81890,2.78125,2.978515625
81948,3.53921568627451,3.24539007092199
81950,3.46666666666667,3.075
82264,3.375,3.5416666666666696
82721,2.3333333333333304,3.2
82847,2.9285714285714306,3.42647058823529
82873,3.6,3.2527777777777795
83120,3.5,3.2083333333333304
83356,2.75,3.6666666666666696
84039,3.8,3.4583333333333304
84176,1.5,3.8333333333333304
84230,3.0,3.0577485380116998
84322,3.25,3.78333333333333
84655,2.94444444444444,3.375
85200,4.33333333333333,3.25
85319,3.34375,3.5212418300653603
85405,3.0,3.63333333333333
85565,3.05,3.34259259259259
85957,3.0,3.7363636363636403
86740,1.5,2.25
86967,3.70289855072464,3.3617647058823503
87036,2.9285714285714306,3.57070393374741
87696,2.13333333333333,3.5397278911564602
87849,3.25,3.05701754385965
87948,4.0,3.5
88025,3.2916666666666696,3.50347222222222
88057,4.0,3.6666666666666696
88101,3.0,4.08333333333333
88294,3.3,3.17948717948718
88376,3.4166666666666696,2.98878787878788
88496,3.2,2.3333333333333304
88758,3.0,2.56363636363636
88769,3.00833333333333,3.18518518518519
88852,4.0,3.55625
88965,3.2762345679012297,3.1841597796143297
88996,3.6666666666666696,3.01785714285714
89106,3.0,4.08333333333333
89183,2.80952380952381,2.5530303030302997
89514,3.0,3.2
90284,4.2,3.7333333333333303
90399,3.0,3.4791666666666696
90548,3.0,3.68974358974359
90725,4.33333333333333,3.8648148148148103
90728,3.4166666666666696,3.0873983739837403
91348,3.71428571428571,3.80416666666667
91397,3.18939393939394,2.79506802721088
92089,3.5833333333333304,2.9702380952381002
92119,2.5625,2.8183760683760695
92338,3.43333333333333,3.01388888888889
92354,3.3333333333333304,2.4768518518518503
92550,3.38888888888889,2.77777777777778
92966,2.97368421052632,3.05677083333333
93132,2.8217592592592595,2.80612535612536
93339,2.5,3.2375
93401,2.675,2.99621212121212
93650,3.0964912280701804,3.27385057471264
93715,3.38157894736842,3.2635593220339
93755,3.6666666666666696,3.06666666666667
93907,3.5,3.86547619047619
93988,4.0,3.5
94075,4.33333333333333,3.30740740740741
94151,4.125,3.52619047619048
95218,4.0,3.0441176470588194
95331,3.0,2.75
96076,2.3333333333333304,2.89880952380952
96163,3.9375,3.34333333333333
96344,2.5,3.0
97502,3.3333333333333304,3.7611111111111097
97958,3.5,3.43125
98203,3.5,3.41212121212121
98415,3.07371794871795,2.8481927710843395
98605,3.6666666666666696,3.37638888888889
98639,2.0,4.06666666666667
99342,4.08333333333333,3.72121212121212
99757,2.5,3.1
99840,2.3333333333333304,2.3
99937,3.6666666666666696,3.08787878787879
100150,3.3214285714285694,3.15816326530612
100272,3.625,3.37333333333333
101059,3.0,3.375
101678,2.6666666666666696,3.09722222222222
101800,4.0,2.88888888888889
101923,3.77777777777778,3.13768115942029
102470,3.0,3.25
102715,3.6666666666666696,3.77777777777778
102782,2.875,3.37
102911,4.5,2.125
102938,5.0,4.63333333333333
103352,2.93518518518519,3.3916666666666697
103565,2.75,3.4166666666666696
103640,3.11538461538462,3.44444444444444
104040,4.09090909090909,3.4003571428571404
104059,1.0,3.26923076923077
104212,3.5,3.0
104309,3.7,3.74007936507937
104621,3.0833333333333304,3.0888888888888903
104715,3.0,3.3266666666666698
104759,2.875,3.81041666666667
104984,3.1666666666666696,3.0528273809523796
105126,2.5,3.125
105318,3.3135135135135094,3.0723084886128396
105667,3.0,3.83194444444444
105820,4.0,3.2916666666666696
105968,2.85714285714286,3.30769230769231
106023,2.3333333333333304,3.28571428571429
106255,2.0,1.9583333333333302
106574,3.5,3.4166666666666696
106961,3.6666666666666696,3.1
107175,2.5,2.63484848484848
107652,2.77777777777778,3.4285714285714306
108366,3.0,2.75
108465,2.8636363636363598,2.96376811594203
108488,3.3333333333333304,3.9
108527,4.5,3.2
108593,4.0,3.53425925925926
108701,2.75,2.9571428571428595
108866,3.6,3.3304347826087004
108923,3.0,3.2333333333333303
109084,3.7291666666666696,2.7745098039215694
109116,2.5,2.5
109351,2.3333333333333304,3.23214285714286
109412,3.0714285714285694,3.0
109517,3.4166666666666696,3.2
109630,3.5,2.44444444444444
109761,3.6666666666666696,2.85
109863,3.8333333333333304,3.14285714285714
110108,3.65,3.3634920634920604
110543,3.25,3.8333333333333304
111054,3.3214285714285694,2.7388888888888903
111082,3.3,3.3958333333333304
111812,3.64285714285714,3.9705882352941204
111906,2.05,2.2217391304347798
112160,2.3333333333333304,3.13888888888889
112573,4.5,2.8
112705,3.01449275362319,3.26271186440678
113497,3.0,2.5
113513,3.2272727272727297,3.175
113867,4.0,3.36538461538462
113896,3.0931677018633503,3.29030612244898
113934,2.6666666666666696,2.88888888888889
113960,3.3,3.15625
114000,4.0,1.33333333333333
114123,3.225,3.2684615384615396
114339,5.0,4.0
114395,4.0,3.0
114498,3.3156966490299795,3.2797872340425496
114697,4.0,3.7058823529411806
115095,3.6666666666666696,4.2
115300,3.3518518518518503,2.9656862745098
115504,4.0,4.33333333333333
115745,3.7666666666666697,3.9375
116222,2.0,3.5384615384615397
116243,3.3214285714285694,3.3935606060606096
116631,3.5,3.1666666666666696
117217,3.0,1.77777777777778
117239,3.6666666666666696,3.0833333333333304
117327,4.0,3.1
117528,3.53333333333333,2.93137254901961
117538,4.0,3.3333333333333304
117745,3.0,3.0
117883,3.3333333333333304,3.5222222222222204
118332,3.0,3.2435897435897405
118697,2.625,2.7448979591836697
118761,4.16666666666667,4.00833333333333
118984,2.3333333333333304,3.1666666666666696
119021,2.7916666666666696,3.7708333333333304
119327,1.0,2.5
119374,4.0,2.7333333333333303
119601,2.2,3.0833333333333304
119668,3.75,3.6190476190476204
119781,4.0,3.65909090909091
119872,2.55555555555556,2.9583333333333304
120015,3.75,3.4
120389,3.4166666666666696,3.30747126436782
120575,2.88888888888889,3.75
120714,3.28571428571429,3.6274509803921604
120792,1.96666666666667,3.5833333333333304
120993,3.1666666666666696,3.4166666666666696
121031,3.4193548387096806,3.59145152036718
121208,2.9375,2.90740740740741
121361,3.85714285714286,2.8508771929824595
121829,2.5,3.8518518518518503
122624,4.0,3.6222222222222205
122839,3.65,3.69166666666667
122893,2.4,3.77777777777778
123314,3.5,3.5
123355,4.0,3.8
123405,4.33333333333333,4.08333333333333
124902,3.4583333333333304,2.6964285714285694
125198,3.40740740740741,3.4494949494949503
125335,3.1666666666666696,3.06918238993711
125363,3.25,2.71428571428571
126065,3.64285714285714,3.6795977011494303
127001,3.80952380952381,3.26333333333333
127117,2.0,2.1666666666666696
127301,3.6666666666666696,2.5729166666666696
127371,3.02777777777778,3.08541666666667
127430,3.0,3.5625
127912,2.0,4.33333333333333
127953,3.6666666666666696,2.7220720720720695
127992,3.0,4.0
128361,4.5,3.5222222222222204
129347,3.61111111111111,3.11538461538462
129348,3.5,2.5445578231292503
129367,3.1666666666666696,3.28125
129496,2.75,3.7205128205128197
129911,4.5,2.45
130205,3.5,3.2294117647058798
