"","business_id","name","city","state","postal_code","latitude","longitude","is_open","categories","attributes.GoodForKids","attributes.NoiseLevel","attributes.RestaurantsDelivery","attributes.GoodForMeal","attributes.Alcohol","attributes.Caters","attributes.WiFi","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.Ambience","attributes.BusinessParking","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsReservations","attributes.RestaurantsPriceRange2","attributes.RestaurantsAttire","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","hours.Monday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","hours.Tuesday","order","circle"
"29",182371,"Le Vin Papillon","Montréal","QC","H3J 1N4",45.48277,-73.5754852,1,"Nightlife, Wine Bars, Restaurants, Canadian (New), Bars","0","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","u'full_bar'","FALSE","'no'","FALSE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","1","FALSE","TRUE","FALSE","TRUE","0","3","u'casual'",NA,NA,"","{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","FALSE","0","0",NA,"","",NA,"","u'no'",NA,NA,NA,NA,"",NA,NA,NA,"15:0-0:0","15:0-0:0","15:0-0:0","15:0-0:0",NA,"15:0-0:0",947,0
"30",88325,"Jiep Jiep","Montréal","QC","H2R 2W9",45.533148,-73.619872,1,"Asian Fusion, Restaurants, Japanese, Pan Asian, Korean","",NA,"FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,"None",NA,"None","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","",NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:30-17:30","9:30-17:30","9:0-17:0",1001,0
"31",126044,"Le Chalet Grec","Saint-Sauveur","QC","J0R 1R6",45.8972035,-74.1515048,1,"Greek, Restaurants","1","u'average'","FALSE",NA,NA,NA,NA,"FALSE",NA,NA,NA,"","TRUE",NA,NA,NA,"1","","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"16:30-23:0","16:30-23:0","16:30-23:0","16:30-23:0","16:30-23:0","16:30-23:0","16:30-23:0",1035,0
"32",70359,"Les Cavistes","Montréal","QC","H3L 1T5",45.545757,-73.666302,1,"Sports Bars, Seafood, French, Bars, Nightlife, Bistros, Wine Bars, Canadian (New), Restaurants","1","u'average'","FALSE",NA,NA,NA,"'free'","FALSE",NA,NA,NA,"","TRUE","TRUE","FALSE","TRUE","1","2","u'dressy'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"17:0-22:0","17:0-23:0","17:0-23:0","17:0-23:0","17:0-22:0","17:0-22:0","17:0-22:0",1054,0
"33",59827,"Kojax Souflaki","Dollard-Des-Ormeaux","QC","H9B 1Z8",45.4851301,-73.79628641,1,"Fast Food, Restaurants","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1076,0
"34",153768,"Iga Marche Barcelo","Montréal","QC","H2S 1M8",45.5381124,-73.6058333,1,"Grocery, Food","",NA,NA,NA,NA,NA,NA,"None",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","",NA,NA,NA,"None","","2",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1104,0
"35",148659,"Arcade Basile","Sainte-Anne-De-Bellevue","QC","H9X 1L8",45.4031443,-73.950558,1,"Amusement Parks, Restaurants, Active Life, Breakfast & Brunch, Pizza","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1124,0
"36",123650,"Pita Gourmet","Montréal","QC","H2S 1Z4",45.53223576,-73.59757874,1,"Restaurants, Turkish, Greek, Middle Eastern, Mediterranean, Lebanese, Kebab, Sandwiches","1","u'average'","TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","FALSE",NA,"TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","0","TRUE","FALSE",NA,"TRUE","0","1","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:0-15:0","11:0-15:0","11:0-15:0","11:0-15:0","12:0-15:0",NA,"11:0-15:0",1154,0
"37",128335,"Restaurant Amir","Laval","QC","H7E 2B5",45.5918928,-73.6701585,1,"Restaurants","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1168,0
"38",88859,"La Station des Sports","Montréal","QC","H3H 1M6",45.4917988,-73.5818589,1,"Restaurants, Bars, Burgers, French, Nightlife, Sports Bars, Barbeque","0","u'very_loud'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}","u'full_bar'",NA,"'free'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","TRUE","TRUE","TRUE","TRUE","1","2","u'casual'",NA,NA,"",NA,NA,"","1",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:0-1:0","11:0-1:0","11:0-1:0","11:0-2:0","8:0-2:0","8:0-1:0","11:0-1:0",1183,1
"39",69511,"Nopales","Montréal","QC","H1L 2M1",45.599332,-73.5213154,1,"Mexican, Restaurants","1",NA,"TRUE",NA,NA,NA,"'no'","TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"","FALSE",NA,NA,NA,"1","2",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"7:0-20:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-19:0","7:0-20:0",1229,0
"40",100145,"Trattoria Piatto Pieno","Montréal","QC","H2S 1K9",45.533412,-73.610804,1,"Restaurants, Italian","1","u'loud'","FALSE",NA,"u'none'",NA,NA,"TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","TRUE","TRUE","TRUE","FALSE","1","2","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,0
"41",75689,"Œuf et Bœuf","Montréal","QC","H1Y 1X8",45.54922,-73.5741848,0,"Restaurants, Breakfast & Brunch, Soup","1","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","u'beer_and_wine'",NA,"u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","TRUE","FALSE","FALSE","TRUE","1","2","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"6:0-15:0","17:0-21:0","17:0-22:0","17:0-22:0","17:0-22:0","7:0-15:0","6:0-15:0",1317,0
"42",62606,"Thai Express Restaurant","Montréal","QC","H3B 4G5",45.502466,-73.5713041,1,"Thai, Restaurants","",NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,"",NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1322,1
