"","business_id","name","city","state","postal_code","latitude","longitude","is_open","categories","attributes.GoodForKids","attributes.NoiseLevel","attributes.RestaurantsDelivery","attributes.GoodForMeal","attributes.Alcohol","attributes.Caters","attributes.WiFi","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.Ambience","attributes.BusinessParking","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsReservations","attributes.RestaurantsPriceRange2","attributes.RestaurantsAttire","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","hours.Monday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","hours.Tuesday","order","circle"
"11",9076,"Pizza Hut","Calgary","AB","T2W 1E6",50.9621535,-114.0860011,1,"Chicken Wings, Food Delivery Services, Food, Italian, Pizza, Restaurants","TRUE",NA,"TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","'none'",NA,NA,"TRUE",NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,"FALSE","2","'casual'",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-23:0","11:0-23:0",51007,0
"12",84855,"Pizza Hut","Calgary","AB","T2Z 0C2",50.9329253,-113.9693875,1,"Chicken Wings, Restaurants, Pizza, Food, Food Delivery Services, Italian","TRUE",NA,"TRUE",NA,NA,NA,"'paid'","TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,"TRUE","FALSE","FALSE",NA,"FALSE","1","'casual'",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-23:0","11:0-23:0",59128,0
"13",191265,"Papa John's Pizza","Calgary","AB","T2Z 4Y2",50.912807,-113.950007,1,"Restaurants, Pizza","TRUE","'quiet'","TRUE",NA,"'none'","TRUE","'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE","FALSE","FALSE","2","'casual'",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66581,0
"14",112952,"Pizza Hut","Calgary","AB","T2X 1T4",50.915053,-114.065873,1,"Pizza, Food, Italian, Food Delivery Services, Chicken Wings, Restaurants","TRUE","u'average'","TRUE",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,"TRUE","FALSE",NA,NA,"TRUE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-23:0","11:0-23:0",67663,0
"15",81334,"Papa John's Pizza","Calgary","AB","T3H 4R5",51.0364729,-114.167857,1,"Restaurants, Pizza","TRUE",NA,"TRUE",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,"TRUE",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71138,0
"16",47845,"Papa Johns","Calgary","AB","T3M 1T4",50.88138303,-113.9577895,1,"Restaurants, Pizza",NA,"u'average'","TRUE",NA,"u'none'",NA,NA,"TRUE",NA,NA,NA,"FALSE",NA,"FALSE",NA,"TRUE",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:30-0:0","10:30-0:0","10:30-0:0","10:30-0:0",NA,NA,"10:30-0:0",72746,0
"17",69745,"Little Caesars Pizza","Calgary","AB","T2J 0N2",50.94216334,-114.0461516,1,"Italian, Shopping Centers, Chicken Wings, Shopping, Pizza, Restaurants","TRUE","u'quiet'","TRUE",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,"TRUE",NA,"FALSE",NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76850,0
"18",25041,"Pizza Hut","Calgary","AB","T3E 3C9",51.0130857,-114.1399128,1,"Pizza, Food Delivery Services, Restaurants, Food, Italian, Chicken Wings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE","None","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-23:0","11:0-23:0",78816,0
"19",181011,"Domino's Pizza","Calgary","AB","T2W 5V3",50.9386093,-114.0837092,1,"Restaurants, Pizza","TRUE",NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"FALSE",NA,"u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-0:0","11:0-0:0","11:0-0:0","11:0-2:0","11:0-2:0","11:0-0:0","11:0-0:0",80203,0
"20",53694,"Pizza Hut","Airdrie","AB","T4B 1R9",51.2916391,-114.0008072,1,"Pizza, Italian, Chicken Wings, Restaurants, Food Delivery Services, Food",NA,NA,NA,NA,"u'none'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-23:0","11:0-23:0",82633,0
"21",103949,"Domino's Pizza","Calgary","AB","T1Y 2C2",51.0713025,-113.9576504,1,"Pizza, Restaurants","TRUE",NA,"TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","TRUE","u'free'","TRUE",NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,"FALSE","FALSE","FALSE","FALSE","TRUE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-2:30","10:0-2:30","10:0-3:30","10:0-3:30","10:0-3:30","10:0-2:30","10:0-2:30",85118,0
"22",140226,"Papa John's Pizza","Calgary","AB","T2J 7G9",50.944873,-114.068969,1,"Restaurants, Pizza","TRUE",NA,"TRUE",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:30-1:30","10:30-1:30","10:30-1:30","10:30-2:30","10:30-2:30",NA,"10:30-1:30",87323,0
"23",111513,"Little Caesars","Calgary","AB","T2T 0E6",51.0374512,-113.9922161,1,"Restaurants, Food, Pizza","TRUE","u'quiet'","TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","FALSE","u'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","1","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92011,0
"24",124170,"Little Caesars Pizza","Calgary","AB","T2Z 0Z2",50.91746731,-113.9608763,1,"Pizza, Food, Restaurants","TRUE","'quiet'","TRUE",NA,"'none'","FALSE","'no'","TRUE",NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE","TRUE","FALSE","2","u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0",103801,0
"25",99186,"Domino's Pizza","Calgary","AB","T2H 2V2",50.978626,-114.071208,1,"Restaurants, Pizza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:0-0:0","16:0-0:0","11:0-0:0","11:0-2:0","11:0-2:0","11:0-0:0","16:0-0:0",104533,0
"26",106788,"Domino's Pizza","Calgary","AB","T3G 2P6",51.125502,-114.197858,1,"Restaurants, Pizza","TRUE",NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-0:0","10:0-0:0","10:0-0:0","10:0-2:0","10:0-2:0","10:0-0:0","10:0-0:0",109586,1
"27",17512,"Pizza Hut","Calgary","AB","T2K 6H2",51.1233953,-114.203093,1,"Restaurants, Chicken Wings, Food, Pizza, Italian, Food Delivery Services",NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","12:0-23:0","11:0-23:0",111896,1
"28",182172,"Little Caesars Pizza","Calgary","AB","T2K 3K2",51.08232344,-114.0923939,1,"Restaurants, Pizza","TRUE",NA,"TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'",NA,"'no'","TRUE",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"FALSE",NA,NA,"FALSE","FALSE","1","'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112350,0
"29",61481,"Domino's Pizza","Calgary","AB","T2Z 4J1",50.93242948,-113.9830968,1,"Italian, Restaurants, Pizza","TRUE",NA,"TRUE",NA,NA,"FALSE","'no'","TRUE",NA,NA,NA,NA,"FALSE",NA,NA,NA,"FALSE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:0-0:0","15:0-0:0","11:0-0:0","11:0-2:0","11:0-2:0","11:0-23:0","15:0-0:0",115471,0
"30",126876,"Domino's Pizza","Calgary","AB","T2E 2P8",51.061215,-114.062783,1,"Restaurants, Pizza","TRUE",NA,"TRUE",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-0:30","11:0-0:30","11:0-0:30","11:0-2:30","11:0-2:30","12:0-0:30","11:0-0:30",117199,0
"31",28935,"Papa John's Pizza","Calgary","AB","T2T 0B8",51.0381873,-114.0896527,1,"Restaurants, Pizza",NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132658,0
"32",76362,"Papa John's Pizza","Calgary","AB","T3G 5X4",51.137925,-114.185243,1,"Restaurants, Pizza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-0:0","11:0-0:0","11:0-0:0","11:0-2:0","11:0-2:0","11:0-0:0","11:0-0:0",145419,0
"33",141908,"Papa John's Pizza","Calgary","AB","T2M 3Y7",51.0707127,-114.1169116,1,"Pizza, Restaurants",NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148297,0
"34",128192,"Domino's Pizza","North York","AB","M3B 0A7",43.748847,-79.3476558,1,"Restaurants, Pizza, Chicken Wings, Sandwiches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-1:0","11:0-1:0","11:0-1:0","11:0-2:0","11:0-2:0","11:0-1:0","11:0-1:0",150475,0
"35",110148,"Domino's Pizza","Calgary","AB","T3E 0B3",51.0380757,-114.1334855,1,"Pizza, Restaurants",NA,NA,"TRUE",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,"FALSE",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-3:0","11:0-3:0","11:0-2:0","11:0-2:0",154366,0
"36",49334,"Pizza Hut","Phoenix","AZ","85006",33.479506,-112.046931,1,"Restaurants, Italian, Pizza, Fast Food, Chicken Wings","1",NA,"1",NA,"u'none'","FALSE",NA,"1","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","0","FALSE","0","TRUE","0","1","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,245,0
"37",188242,"Papa Johns","Phoenix","AZ","85043",33.42355388,-112.2371837,0,"Pizza, Restaurants","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"10:0-23:0","10:0-23:0","10:0-23:0","10:0-0:0","10:0-0:0","10:0-23:0","10:0-23:0",972,0
"38",181809,"Little Caesars","Fountain Hills","AZ","85268",33.60880138,-111.7218313,1,"Restaurants, Pizza","1","u'quiet'","FALSE",NA,"u'none'","FALSE",NA,"TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","TRUE","FALSE",NA,NA,"0","1","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,"10:0-21:0","10:0-21:0","10:0-21:0","10:0-22:0","10:0-22:0","10:0-21:0","10:0-21:0",1058,0
"39",89047,"Little Caesars","Mesa","AZ","85204",33.40730019,-111.7877562,1,"Restaurants, Pizza","1",NA,"FALSE",NA,NA,NA,NA,"TRUE","TRUE",NA,NA,"","FALSE","FALSE",NA,NA,"0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1205,0
"40",78147,"Papa John's Pizza","Tempe","AZ","85282",33.39225131,-111.9077147,1,"Pizza, Restaurants","TRUE","u'quiet'","TRUE",NA,"u'none'",NA,NA,"TRUE","TRUE",NA,NA,NA,"TRUE","FALSE","FALSE","TRUE","0","2","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2942,1
"41",61469,"Pizza Hut","Tempe","AZ","85283",33.3644506,-111.9131709,1,"Fast Food, Italian, Pizza, Restaurants, Chicken Wings","TRUE",NA,"TRUE",NA,NA,"FALSE","'no'","TRUE","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,"TRUE","FALSE","FALSE","TRUE","0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4436,1
"42",180090,"Pizza Hut","Phoenix","AZ","85021",33.5551465,-112.1005889,1,"Pizza, Italian, Chicken Wings, Restaurants","TRUE","'average'","TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","FALSE","'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","FALSE","FALSE","FALSE","FALSE","TRUE","0","2","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4633,0
"43",122010,"Domino's Pizza","Gilbert","AZ","85296",33.3371177,-111.7571813,1,"Pizza, Food Delivery Services, Restaurants, Chicken Wings, Food, Sandwiches","TRUE","'quiet'","TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","TRUE","u'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE","TRUE","FALSE","1","u'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"10:0-0:0","10:0-0:0","10:0-0:0","10:0-2:0","10:0-2:0","10:0-0:0","10:0-0:0",7284,0
"44",12116,"Papa John's Pizza","Phoenix","AZ","85020",33.5387916,-112.0480464,1,"Pizza, Restaurants","TRUE","'average'","TRUE",NA,NA,"TRUE",NA,"TRUE","TRUE","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"FALSE","FALSE","TRUE",NA,"FALSE","2","u'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"10:30-23:0","10:30-23:0","10:30-23:0","10:30-0:0","10:30-0:0","10:30-23:0","10:30-23:0",7405,0
"45",173471,"Little Caesars Pizza","Gilbert","AZ","85295",33.2932515,-111.788994,1,"Restaurants, Pizza","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'",NA,"'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","1","'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"10:30-21:0","10:30-21:0","10:30-21:0","10:30-22:0","10:30-22:0","11:0-21:0","10:30-21:0",8148,0
"46",187807,"Domino's Pizza","Mesa","AZ","85215",33.4537442,-111.683725,1,"Chicken Wings, Restaurants, Sandwiches, Pizza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"10:0-1:0","10:0-1:0","10:0-1:0","10:0-2:0","10:0-2:0","10:0-1:0","10:0-1:0",8569,0
