"","business_id","name","city","state","postal_code","latitude","longitude","is_open","categories","attributes.GoodForKids","attributes.NoiseLevel","attributes.RestaurantsDelivery","attributes.GoodForMeal","attributes.Alcohol","attributes.Caters","attributes.WiFi","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.Ambience","attributes.BusinessParking","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsReservations","attributes.RestaurantsPriceRange2","attributes.RestaurantsAttire","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","hours.Monday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","hours.Tuesday","order","circle"
"16",139002,"Kaiyo Japaneese Restaurant","Champaign","IL","61822",40.1451769,-88.258404,0,"Restaurants, Japanese, Sushi Bars","TRUE",NA,"FALSE",NA,NA,NA,NA,NA,"TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","TRUE",NA,NA,"1","2","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3835,1
"17",132175,"Urbana Butcher Shop","Urbana","IL","61801",40.1124238,-88.2082406,0,"Food, Butcher, Specialty Food, Meat Shops",NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,"","2",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-18:0","10:0-18:0","10:0-18:0","10:0-18:0","10:0-14:0","10:0-18:0",3850,1
"18",60592,"Voice KTV","Champaign","IL","61820",40.110524,-88.241673,0,"Bubble Tea, Food, Nightlife, Karaoke",NA,"u'quiet'",NA,NA,"u'beer_and_wine'",NA,NA,NA,"TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","FALSE","TRUE","TRUE","","2",NA,FALSE,NA,"","{'dj': False, 'background_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': True}","TRUE","0","1","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}","1","",NA,"","u'outdoor'",NA,NA,NA,NA,NA,NA,NA,"15:0-1:0","15:0-1:0","15:0-1:0","14:0-2:0","14:0-2:0","14:0-2:0","15:0-1:0",4469,1
"19",83888,"Seoul Taco","Champaign","IL","61820",40.110832,-88.2301846,1,"Soul Food, Mexican, Asian Fusion, Korean, Food Trucks, Restaurants, Food","TRUE","u'average'","TRUE","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","u'none'","TRUE","u'no'","TRUE","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","FALSE","TRUE","FALSE","FALSE","TRUE","0","1","u'casual'",NA,NA,"",NA,NA,"","",NA,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0",5065,1
"20",110540,"Wedge Tequila Bar & Grill","Champaign","IL","61820",40.119807,-88.2438559,0,"Mexican, Restaurants, Nightlife, Bars","FALSE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","u'full_bar'","FALSE","u'free'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","TRUE","TRUE","1","2","u'casual'",NA,NA,"",NA,NA,"","1",NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-23:0","11:0-23:0","11:0-2:0","11:0-2:0","11:0-23:0","11:0-23:0",5182,0
"21",167233,"Qdoba Mexican Grill","Champaign","IL","61820",40.110041,-88.2296889,0,"Restaurants, Mexican","TRUE","u'quiet'","TRUE",NA,"u'none'","FALSE","u'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE",NA,NA,"FALSE","1","u'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5813,1
"22",165777,"The Hub Champaign","Champaign","IL","61820",40.1111448,-88.2391289,1,"Restaurants, American (Traditional), Bars, Sports Bars, Dance Clubs, Nightlife, Gastropubs","FALSE","u'loud'","TRUE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}","u'full_bar'","TRUE","u'free'","TRUE","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","2","'casual'",FALSE,NA,"","{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","FALSE","0","1","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}","TRUE","FALSE",NA,"","u'no'",NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","16:0-22:0","16:0-2:0","16:0-2:0","10:0-2:0","10:0-17:0","16:0-22:0",5906,1
"23",75357,"Crepe Cafe","Champaign","IL","61820",40.109986,-88.233777,0,"Desserts, Creperies, Specialty Food, Ice Cream & Frozen Yogurt, Restaurants, Food","FALSE",NA,"FALSE",NA,"u'none'",NA,NA,"TRUE","TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"FALSE","FALSE",NA,NA,"FALSE","1","u'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5950,1
"24",36792,"Culver's","Champaign","IL","61820",40.0854477,-88.2461754,1,"Restaurants, Burgers, Food, Fast Food, Ice Cream & Frozen Yogurt","TRUE","u'average'","FALSE","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","'none'","FALSE","'free'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,"TRUE","TRUE","TRUE","TRUE","FALSE","1","u'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0",6402,0
"25",27509,"Fernando's Food","Champaign","IL","61820",40.112846,-88.240511,1,"Mexican, Food, Restaurants, Food Delivery Services, Food Trucks",NA,NA,"FALSE","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'",NA,NA,"TRUE","FALSE",NA,NA,NA,NA,NA,NA,"TRUE",NA,"1",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0","10:0-3:0","10:0-3:0","10:0-20:0",6690,0
"26",157450,"Am-Ko Oriental Foods & Gifts","Champaign","IL","61820",40.1121971,-88.2384927,1,"Grocery, Food",NA,NA,NA,NA,NA,NA,NA,"TRUE","TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,"2",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-19:0","10:0-21:0",6827,0
"27",111138,"Lovely Nails","Champaign","IL","61820",40.13928185,-88.24465832,1,"Restaurants, Pizza, Beauty & Spas, Hair Salons, Nail Salons",NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,"1",NA,NA,"FALSE","",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"9:30-19:0","9:30-19:0","9:30-19:0","9:30-19:0","9:30-19:0",NA,"9:30-19:0",7468,1
"28",32863,"Crepe De Licious","Urbana","IL","61801",40.1097387,-88.2273147,0,"Food, Breakfast & Brunch, Hot Dogs, Desserts, Creperies, Restaurants, Burgers",NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8108,1
"29",123738,"Jim Gould","Champaign","IL","61820",40.1182231,-88.2435515,0,"Steakhouses, Seafood, Restaurants","FALSE","u'average'","FALSE",NA,"'full_bar'","TRUE",NA,"TRUE","TRUE","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","TRUE","FALSE",NA,"TRUE","3","'dressy'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8185,0
"30",101592,"Sam's Club","Champaign","IL","61821",40.13886,-88.26423,1,"Shopping, Fashion, Department Stores, Wholesale Stores, Food, Grocery, Bakeries",NA,NA,"FALSE",NA,NA,"FALSE",NA,"TRUE","TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,"2",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"7:0-20:30","7:0-20:30","7:0-20:30","7:0-20:30","7:0-20:30","10:0-18:0","7:0-20:30",8652,0
"31",102382,"J.Y. Chang's","Urbana","IL","61801",40.1002986,-88.2198009,0,"Food, Do-It-Yourself Food",NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,"FALSE",NA,"2",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",NA,NA,"9:0-17:0",8783,0
"32",136976,"Starbucks","Champaign","IL","61820",40.108267,-88.229129,1,"Food, Coffee & Tea",NA,NA,NA,NA,NA,NA,"'free'",NA,"TRUE",NA,NA,NA,NA,NA,NA,"TRUE",NA,"2",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","8:0-22:0","7:0-22:0","7:0-22:0",8794,1
"33",121574,"Famous Dave's","Champaign","IL","61821",40.1118938,-88.2780325,0,"Restaurants, Barbeque","TRUE",NA,NA,NA,NA,NA,NA,"TRUE","TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE",NA,NA,NA,NA,"2","'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8876,1
"34",93995,"Smoothie King","Champaign","IL","61820",40.1105931,-88.2296109,1,"Food, Specialty Food, Juice Bars & Smoothies, Health Markets",NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9099,1
"35",48166,"China Express","Rantoul","IL","61866",40.313236,-88.1381107,1,"Chinese, Restaurants","TRUE",NA,"FALSE",NA,"u'none'",NA,NA,"TRUE","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,"FALSE","FALSE","FALSE",NA,"FALSE","2","'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9165,0
"36",131028,"Po' Boys Restaurant","Urbana","IL","61801",40.11771,-88.2059038,1,"Restaurants, Pizza, Barbeque","TRUE","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","u'full_bar'","TRUE","u'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","1","u'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-20:0","11:0-20:0","11:0-20:0","11:0-21:0","11:0-20:0","11:0-20:0","11:0-20:0",9312,1
"37",11258,"FOUR","Champaign","IL","61820",40.110008,-88.233253,1,"Restaurants, Cafes, Food, Breakfast & Brunch, Bakeries","TRUE",NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,"TRUE",NA,NA,NA,"TRUE",NA,NA,NA,"FALSE",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"17:0-3:0","17:0-3:0","17:0-3:0","7:0-3:0","7:0-3:0","7:0-22:0","17:0-3:0",9651,1
"38",129914,"Arby's","Champaign","IL","61821",40.1124216,-88.2794573,1,"Restaurants, Sandwiches, Fast Food","TRUE","u'average'","FALSE",NA,"'none'","FALSE","'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"TRUE","FALSE","FALSE","FALSE","FALSE","2","'casual'",NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-23:0","10:0-23:0","10:0-23:0","10:0-23:0","10:0-23:0","10:0-23:0","10:0-23:0",9839,1
"39",111889,"Haymakers","Champaign","IL","61820",40.090027,-88.247316,1,"Food, Automotive, Gas Stations, Convenience Stores",NA,NA,NA,NA,NA,"FALSE",NA,"TRUE","TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,"TRUE",NA,"1",NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0",9888,0
"40",125920,"Azzip Pizza","Champaign","IL","61820",40.1099251,-88.2314617,0,"Salad, Restaurants, Italian, Pizza","TRUE",NA,"FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","TRUE","u'free'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","1","'casual'",NA,NA,"",NA,NA,"","",NA,"TRUE",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-19:30","11:0-19:30","11:0-19:30","11:0-19:30","11:0-19:30","11:0-19:30",10198,1
