"","business_id","name","city","state","postal_code","latitude","longitude","is_open","categories","attributes.GoodForKids","attributes.NoiseLevel","attributes.RestaurantsDelivery","attributes.GoodForMeal","attributes.Alcohol","attributes.Caters","attributes.WiFi","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.Ambience","attributes.BusinessParking","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsReservations","attributes.RestaurantsPriceRange2","attributes.RestaurantsAttire","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","hours.Monday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","hours.Tuesday","order","circle"
"13",37063,"Steak ’n Shake","Willoughby","OH","44094",41.6234487,-81.4392608,1,"Restaurants, Fast Food, Burgers, American (Traditional), American (New), Breakfast & Brunch, Diners","1","'average'","0","{'dessert': True, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","u'none'","FALSE","u'free'","1","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","1","FALSE","0","TRUE","0","1","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",459,0
"14",27289,"JC's Restaurant","Burton","OH","44021",41.47096634,-81.14642334,1,"Burgers, American (New), Sandwiches, Breakfast & Brunch, Restaurants","1","u'average'","0","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","u'full_bar'",NA,"'no'","1","TRUE","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","1","FALSE","1","TRUE","0","1","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"6:0-20:0","6:0-20:0","6:0-20:0","6:0-21:0","6:0-20:0","7:0-19:0","6:0-20:0",519,0
"15",191469,"Minotti's Wine & Liquor","Rocky River","OH","44116",41.4788179,-81.840142,1,"Beer, Wine & Spirits, Food","",NA,"",NA,NA,NA,NA,"","TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","",NA,"",NA,"","2",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,520,0
"16",80627,"Jet's Pizza","Parma","OH","44129",41.4155836,-81.731971,1,"Restaurants, Pizza, Chicken Wings, Sandwiches","1",NA,"1","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'",NA,NA,"1","TRUE",NA,NA,"0","1",NA,"FALSE","FALSE","0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-0:0","11:0-0:0","12:0-22:0","11:0-22:0",547,0
"17",90628,"Swirl Wine Bar","Solon","OH","44139",41.39023,-81.442376,1,"Wine Bars, Nightlife, American (New), Restaurants, Bars, Tapas/Small Plates","0","u'average'","0","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'full_bar'","TRUE","u'free'","1","TRUE","{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","1","TRUE","TRUE","FALSE","0","2","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"15:30-21:0","11:30-23:0","11:30-23:0","11:30-0:0","15:30-0:0",NA,"11:30-21:0",586,0
"18",108050,"Farmer Boy Restaurant","Amherst","OH","44001",41.3622256,-82.2208599,1,"Salad, Restaurants, Burgers, Breakfast & Brunch","1","u'average'","0","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'none'","FALSE","u'no'","1","TRUE","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","1","FALSE","FALSE",NA,"1","1","u'casual'",FALSE,NA,"",NA,NA,"","",NA,"","",NA,"0",NA,NA,NA,NA,NA,"",NA,NA,"7:0-20:0","7:0-20:0","7:0-20:0","7:0-20:0","7:0-20:0","7:0-19:0","7:0-20:0",626,0
"19",23950,"Don Patron","Streetsboro","OH","44241",41.25326818,-81.36384427,1,"Mexican, Food, Ethnic Food, Restaurants, Specialty Food, Imported Food","1",NA,"0","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,"'free'","1","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","1","TRUE","TRUE","TRUE","0","2","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","11:0-21:0","11:0-22:0",642,0
"20",141212,"O'malley's Rockcliff","Rocky River","OH","44116",41.470568,-81.836406,0,"Steakhouses, Restaurants","",NA,"0",NA,"u'full_bar'",NA,NA,"","TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","1",NA,"TRUE",NA,"1","3","u'dressy'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,652,0
"21",51804,"Foote's Valley Farm","Valley View","OH","44125",41.39813361,-81.62623666,1,"Fruits & Veggies, Delis, Restaurants, Bakeries, Specialty Food, Farms, Arts & Entertainment, Food","1",NA,"0",NA,NA,NA,NA,"","TRUE",NA,NA,"","1",NA,NA,NA,"0","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,670,0
"22",170924,"Rally's","Elyria","OH","44035",41.3771708,-82.0770363,1,"Burgers, Fast Food, Restaurants","0",NA,"0",NA,NA,NA,"'no'","1","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"","0","TRUE",NA,NA,"0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"10:0-1:0","10:0-1:0","10:0-1:0","10:0-2:0","10:0-2:0","10:0-1:0","10:0-1:0",748,0
"23",31873,"Uncle Joe's Bar & Grill","Parma Heights","OH","44130",41.394558,-81.783869,1,"Beer Bar, Beer, Wine & Spirits, Restaurants, American (New), Nightlife, Bars, Food","0","u'loud'","0","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","u'full_bar'",NA,"u'free'","1","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","1","FALSE","TRUE",NA,"0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"14:0-2:30","14:0-2:30","14:0-2:30","14:0-2:30","14:0-2:30","12:0-2:30","14:0-2:30",753,0
"24",99960,"Guys Pizza","Eastlake","OH","44095",41.642081,-81.436065,0,"Restaurants, Pizza","",NA,"",NA,NA,NA,NA,"1",NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,758,0
"25",60252,"Cantina Laredo","Westlake","OH","44145",41.46156854,-81.95130309,1,"Mexican, Bars, Restaurants, Vegetarian, Nightlife","0",NA,"0","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,"u'free'","1","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","1","TRUE","TRUE",NA,"1","2",NA,NA,NA,"",NA,"FALSE","","1",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-21:0","11:0-22:0",818,0
"26",12089,"Pacific East","Solon","OH","44139",41.3860677,-81.4446929,0,"Food, Malaysian, Restaurants, Japanese","1","u'average'","",NA,"u'full_bar'","TRUE",NA,"1","TRUE","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","1","FALSE",NA,NA,"","2","u'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,819,0
"27",128729,"Biagio Deli & Beverage","Cleveland","OH","44143",41.5395398,-81.479358,0,"Restaurants, Delis","1","u'quiet'","FALSE",NA,NA,"TRUE",NA,"TRUE","TRUE",NA,NA,"","TRUE","FALSE","FALSE","FALSE","0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,925,0
"28",87979,"Sully's Irish Pub","Medina","OH","44256",41.1393615,-81.8647896,1,"Nightlife, Bars, Restaurants, Irish, Pubs","1","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","u'full_bar'","FALSE","u'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","TRUE","TRUE","TRUE","TRUE","0","2","u'casual'",NA,NA,"","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",NA,"","1",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:0-0:0","11:0-0:0","11:0-0:0","11:0-2:0","11:0-2:0","12:0-18:0","11:0-0:0",933,0
"29",13376,"Grab-N-Go Pizza Express","Lakewood","OH","44107",41.4851676,-81.7871629,0,"Pizza, Restaurants, Food","1","u'quiet'","TRUE",NA,"u'none'","FALSE","u'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","TRUE","FALSE","FALSE","FALSE","0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-21:0","11:0-22:0",946,0
"30",25122,"Metropolis Popcorn","Cuyahoga Falls","OH","44221",41.1360859,-81.4831089,1,"Shopping, Popcorn Shops, Specialty Food, Grocery, Gift Shops, Food, Flowers & Gifts, Candy Stores","",NA,"FALSE",NA,NA,"TRUE",NA,"TRUE","TRUE",NA,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}","",NA,NA,NA,"TRUE","","1",NA,FALSE,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"10:0-20:0","10:0-20:0","10:0-20:0","10:0-21:0","10:0-21:0","12:0-17:0","10:0-20:0",981,0
"31",82720,"Uncle Bo's Slow-n-low","North Ridgeville","OH","44039",41.36446023,-82.05665363,1,"Restaurants, Barbeque","1",NA,"FALSE",NA,NA,NA,NA,"TRUE","TRUE",NA,NA,"","TRUE","TRUE",NA,"TRUE","0","2","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"15:0-21:0","15:0-21:0","15:0-21:0","15:0-21:0","15:0-21:0",NA,983,0
"32",127140,"Parallax Restaurant and Lounge","Cleveland","OH","44113",41.482406,-81.68906,1,"Restaurants, Asian Fusion, Sushi Bars, Thai","0","u'average'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","'full_bar'","FALSE","u'no'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","TRUE","TRUE","TRUE","TRUE","1","3","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:30-22:0","11:30-22:0","11:30-22:0","11:30-0:0","17:0-0:0",NA,"11:30-22:0",1000,0
"33",50251,"Zagara's Marketplace","Cleveland Heights","OH","44118",41.5068389,-81.5662483,1,"Food, Grocery","",NA,NA,NA,NA,"TRUE",NA,"TRUE","TRUE",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","",NA,NA,NA,"TRUE","","2",NA,NA,NA,"",NA,NA,"","",NA,"1","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","8:0-21:0","9:0-18:0","8:0-21:0",1009,0
"34",114072,"Break Time Bar and Grill","Cleveland","OH","44135",41.41880073,-81.80340864,0,"American (Traditional), Restaurants, Bars, Nightlife","1",NA,"FALSE",NA,NA,NA,NA,"TRUE","TRUE",NA,NA,"","TRUE",NA,NA,NA,"0","1",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-0:0",NA,"11:0-2:0",1011,0
"35",59993,"Gus's Family Restaurant","Cleveland","OH","44109",41.4351813,-81.7066462,1,"Breakfast & Brunch, Restaurants, American (Traditional)","1","u'average'","FALSE",NA,"u'none'","FALSE","u'free'","TRUE","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","TRUE","FALSE","FALSE","FALSE","0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"7:0-15:0","7:0-15:0","7:0-15:0","7:0-15:0","7:0-15:0","8:0-15:0","7:0-15:0",1064,0
"36",162067,"Michelle's Place","Medina","OH","44256",41.1404321,-81.8636042,1,"Desserts, American (New), Restaurants, American (Traditional), Sandwiches, Breakfast & Brunch, Food","1","'quiet'","FALSE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","'none'",NA,"'no'","TRUE","TRUE","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"","TRUE","FALSE","FALSE","TRUE","0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"7:0-14:0","7:0-14:0","7:0-14:0","7:0-14:0","7:0-14:0","8:0-14:0","7:0-14:0",1086,0
"37",57376,"Mama Rosa's Pizza Chicken Subs","Cuyahoga Falls","OH","44223",41.1407118,-81.5081646,0,"Italian, Restaurants, Chicken Wings, Pizza","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1123,0
"38",120166,"T.L. Keller Meats","Litchfield","OH","44253",41.17246633,-82.02202745,1,"Food, Caterers, Event Planning & Services, Butcher","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"8:0-17:0","8:0-17:0","8:0-17:0","8:0-18:30","8:0-12:0",NA,"8:0-17:0",1163,0
"39",88141,"Joey's Bistro Bar","Cleveland Heights","OH","44118",41.50005126,-81.56513909,0,"Italian, Restaurants","1","'average'","TRUE","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","'full_bar'","TRUE","u'free'","TRUE","TRUE","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","TRUE","TRUE","TRUE","TRUE","1","2","'casual'",NA,NA,"",NA,NA,"","",NA,"1","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"16:0-22:0","16:0-22:0","16:0-22:0","16:0-1:30","16:0-1:30","16:0-22:0","16:0-22:0",1166,0
"40",131928,"U Food Grill","Cleveland","OH","44135",41.410913,-81.833665,1,"Juice Bars & Smoothies, Restaurants, Sandwiches, Food","",NA,"FALSE",NA,"u'none'",NA,NA,"TRUE","TRUE","None",NA,"","FALSE","FALSE","FALSE",NA,"0","1","'casual'",NA,NA,"",NA,NA,"","",NA,"","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"6:0-21:30","6:0-21:30","6:0-21:30","6:0-21:30","6:0-21:30","6:0-21:30","6:0-21:30",1180,0
